calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,60.1,60.1,60.1,34.27,34.27,34.27,-2.86,-5.8,1.2,88.87,82.0,96.0,-11.6,2.7
2,2,Feb,13.3,13.3,13.3,63.11,63.11,63.11,-5.64,-9.82,0.26,87.46,80.4,92.6,-16.5,6.7
3,3,Mar,37.7,37.7,37.7,237.7,237.7,237.7,4.35,2.5,6.3,80.32,68.0,92.0,-1.4,12.6
4,4,Apr,28.2,28.2,28.2,311.48,311.48,311.48,6.38,3.36,9.31,65.43,50.8,78.1,-0.9,19.5
5,5,May,42.0,42.0,42.0,407.18,407.18,407.18,12.08,8.5,17.0,61.58,45.0,77.0,2.0,24.8
6,6,Jun,66.9,66.9,66.9,434.38,434.38,434.38,17.22,14.08,21.24,70.77,61.9,83.1,10.3,30.0
7,7,Jul,79.0,79.0,79.0,399.1,399.1,399.1,17.64,14.6,22.0,68.81,56.0,80.0,10.1,28.9
8,8,Aug,39.1,39.1,39.1,391.27,391.27,391.27,17.33,15.8,19.7,67.0,56.0,83.0,10.9,27.4
9,9,Sep,35.6,35.6,35.6,147.42,147.42,147.42,14.21,12.52,15.86,81.07,76.4,87.8,8.8,19.7
