calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,71.4,71.4,71.4,90.13,90.13,90.13,3.49,0.1,6.3,85.32,75.0,91.0,-2.8,9.6
2,2,Feb,71.9,71.9,71.9,95.32,95.32,95.32,5.36,1.93,9.32,84.61,76.7,91.0,-2.2,11.7
3,3,Mar,61.2,61.2,61.2,232.49,232.49,232.49,7.3,4.6,9.5,76.81,70.0,83.0,0.1,15.6
4,4,Apr,58.6,58.6,58.6,315.49,315.49,315.49,8.54,6.51,11.21,75.2,67.9,82.1,0.3,18.0
5,5,May,55.1,55.1,55.1,379.84,379.84,379.84,11.8,7.4,16.1,69.74,60.0,78.0,2.2,25.2
6,6,Jun,83.1,83.1,83.1,357.29,357.29,357.29,14.9,11.67,19.1,76.97,68.9,85.1,7.3,26.3
7,7,Jul,63.3,63.3,63.3,362.94,362.94,362.94,16.22,14.2,18.7,75.94,67.0,85.0,9.2,25.7
8,8,Aug,73.7,73.7,73.7,330.05,330.05,330.05,15.71,14.2,17.5,76.35,69.0,88.0,8.7,27.3
9,9,Sep,49.8,49.8,49.8,111.8,111.8,111.8,14.43,13.34,15.78,78.85,73.2,83.0,10.0,19.5
