month,day,avg_daytime_temperature,years_sampled
1,1,-3.93,1
1,2,-5.22,1
1,3,-2.9,1
1,4,-2.99,1
1,5,-6.24,1
1,6,-1.93,1
1,7,0.53,1
1,8,4.46,1
1,9,4.73,1
1,10,5.53,1
1,11,4.51,1
1,12,1.24,1
1,13,4.01,1
1,14,8.27,1
1,15,8.38,1
1,16,-3.53,1
1,17,1.58,1
1,18,0.41,1
1,19,-0.58,1
1,20,-7.06,1
1,21,-8.12,1
1,22,3.78,1
1,23,-2.26,1
1,24,-13.4,1
1,25,-12.7,1
1,26,-8.19,1
1,27,-9.64,1
1,28,-9.13,1
1,29,-9.08,1
1,30,-12.87,1
1,31,-12.33,1
2,1,-10.31,1
2,2,-5.95,1
2,3,-6.44,1
2,4,-3.69,1
2,5,-5.52,1
2,6,-4.72,1
2,7,-5.75,1
2,8,-12.86,1
2,9,-6.92,1
2,10,-3.85,1
2,11,1.55,1
2,12,-1.74,1
2,13,-2.8,1
2,14,-0.56,1
2,15,-2.61,1
2,16,-0.71,1
2,17,0.56,1
2,18,2.4,1
2,19,-0.42,1
2,20,0.35,1
2,21,-1.58,1
2,22,-0.35,1
2,23,-3.29,1
2,24,-3.29,1
2,25,-0.46,1
2,26,1.66,1
2,27,-1.77,1
2,28,2.93,1
3,1,0.16,1
3,2,-8.4,1
3,3,-4.0,1
3,4,4.48,1
3,5,1.61,1
3,6,0.53,1
3,7,3.6,1
3,8,8.5,1
3,9,11.32,1
3,10,16.65,1
3,11,6.54,1
3,12,7.96,1
3,13,2.8,1
3,14,5.82,1
3,15,2.38,1
3,16,12.68,1
3,17,4.99,1
3,18,-0.59,1
3,19,1.93,1
3,20,7.2,1
3,21,7.93,1
3,22,6.02,1
3,23,1.2,1
3,24,4.28,1
3,25,7.07,1
3,26,13.38,1
3,27,5.95,1
3,28,0.74,1
3,29,5.35,1
3,30,13.8,1
3,31,12.59,1
4,1,15.92,1
4,2,3.33,1
4,3,11.82,1
4,4,8.46,1
4,5,11.98,1
4,6,7.04,1
4,7,5.25,1
4,8,2.54,1
4,9,7.65,1
4,10,12.86,1
4,11,12.26,1
4,12,8.41,1
4,13,16.62,1
4,14,21.5,1
4,15,16.12,1
4,16,12.6,1
4,17,12.17,1
4,18,8.89,1
4,19,8.63,1
4,20,7.29,1
4,21,5.41,1
4,22,6.86,1
4,23,12.81,1
4,24,8.14,1
4,25,7.61,1
4,26,10.55,1
4,27,12.49,1
4,28,9.77,1
4,29,9.66,1
4,30,10.58,1
5,1,12.9,1
5,2,11.09,1
5,3,9.78,1
5,4,16.81,1
5,5,20.44,1
5,6,18.6,1
5,7,14.47,1
5,8,13.0,1
5,9,11.25,1
5,10,17.49,1
5,11,14.04,1
5,12,13.91,1
5,13,13.87,1
5,14,14.71,1
5,15,12.34,1
5,16,19.47,1
5,17,25.59,1
5,18,20.3,1
5,19,30.56,1
5,20,28.37,1
5,21,17.78,1
5,22,15.02,1
5,23,14.09,1
5,24,11.67,1
5,25,18.35,1
5,26,22.8,1
5,27,26.68,1
5,28,20.69,1
5,29,18.84,1
5,30,9.15,1
5,31,14.88,1
6,1,12.53,1
6,2,18.99,1
6,3,22.95,1
6,4,26.23,1
6,5,26.93,1
6,6,26.5,1
6,7,23.91,1
6,8,21.81,1
6,9,25.94,1
6,10,27.19,1
6,11,29.29,1
6,12,28.05,1
6,13,28.68,1
6,14,28.24,1
6,15,25.04,1
6,16,22.84,1
6,17,23.37,1
6,18,22.51,1
6,19,23.53,1
6,20,23.44,1
6,21,23.57,1
6,22,20.09,1
6,23,19.74,1
6,24,23.53,1
6,25,23.95,1
6,26,22.23,1
6,27,20.77,1
6,28,22.05,1
6,29,23.06,1
6,30,25.59,1
7,1,28.33,1
7,2,32.41,1
7,3,33.36,1
7,4,31.25,1
7,5,24.83,1
7,6,20.44,1
7,7,18.61,1
7,8,22.77,1
7,9,27.81,1
7,10,26.89,1
7,11,24.22,1
7,12,24.13,1
7,13,26.04,1
7,14,28.88,1
7,15,28.85,1
7,16,26.8,1
7,17,24.94,1
7,18,23.2,1
7,19,23.8,1
7,20,24.64,1
7,21,23.24,1
7,22,25.39,1
7,23,22.54,1
7,24,23.41,1
7,25,21.89,1
7,26,20.69,1
7,27,23.25,1
7,28,24.34,1
7,29,20.27,1
7,30,20.39,1
7,31,22.51,1
8,1,26.12,1
8,2,26.06,1
8,3,23.63,1
8,4,25.74,1
8,5,26.7,1
8,6,28.5,1
8,7,31.54,1
8,8,28.99,1
8,9,29.09,1
8,10,26.05,1
8,11,27.66,1
8,12,26.08,1
8,13,24.79,1
8,14,24.52,1
8,15,22.19,1
8,16,22.21,1
8,17,22.03,1
8,18,22.58,1
8,19,25.76,1
8,20,25.37,1
8,21,19.74,1
8,22,20.61,1
8,23,20.24,1
8,24,24.1,1
8,25,22.98,1
8,26,24.16,1
8,27,24.86,1
8,28,26.15,1
8,29,22.92,1
8,30,25.71,1
8,31,22.4,1
9,1,19.29,1
9,2,20.51,1
9,3,21.2,1
9,4,24.18,1
9,5,19.72,1
9,6,18.01,1
9,7,21.82,1
9,8,22.45,1
9,9,20.77,1
9,10,26.4,1
9,11,22.48,1
9,12,21.41,1
