date,precipitation_sum,accumulated_precipitation
2026-01-01,1.8,1.8
2026-01-02,0.1,1.9
2026-01-03,0.0,1.9
2026-01-04,0.0,1.9
2026-01-05,0.0,1.9
2026-01-06,0.0,1.9
2026-01-07,0.0,1.9
2026-01-08,0.0,1.9
2026-01-09,0.3,2.2
2026-01-10,2.0,4.2
2026-01-11,0.4,4.6
2026-01-12,7.5,12.1
2026-01-13,0.1,12.2
2026-01-14,0.0,12.2
2026-01-15,0.0,12.2
2026-01-16,0.0,12.2
2026-01-17,0.7,12.9
2026-01-18,1.1,14.0
2026-01-19,0.7,14.7
2026-01-20,0.0,14.7
2026-01-21,0.0,14.7
2026-01-22,0.3,15.0
2026-01-23,0.0,15.0
2026-01-24,0.0,15.0
2026-01-25,0.0,15.0
2026-01-26,0.0,15.0
2026-01-27,0.0,15.0
2026-01-28,0.1,15.1
2026-01-29,0.0,15.1
2026-01-30,0.0,15.1
2026-01-31,0.0,15.1
2026-02-01,0.0,15.1
2026-02-02,0.0,15.1
2026-02-03,0.0,15.1
2026-02-04,0.0,15.1
2026-02-05,0.1,15.2
2026-02-06,0.2,15.4
2026-02-07,0.0,15.4
2026-02-08,0.4,15.8
2026-02-09,1.2,17.0
2026-02-10,0.0,17.0
2026-02-11,0.0,17.0
2026-02-12,0.0,17.0
2026-02-13,0.0,17.0
2026-02-14,0.1,17.1
2026-02-15,1.9,19.0
2026-02-16,0.4,19.4
2026-02-17,1.2,20.6
2026-02-18,0.9,21.5
2026-02-19,0.6,22.1
2026-02-20,0.4,22.5
2026-02-21,6.9,29.4
2026-02-22,10.6,40.0
2026-02-23,8.9,48.9
2026-02-24,4.7,53.6
2026-02-25,17.1,70.7
2026-02-26,16.3,87.0
2026-02-27,13.2,100.2
2026-02-28,8.0,108.2
2026-03-01,8.9,117.1
2026-03-02,7.2,124.3
2026-03-03,6.6,130.9
2026-03-04,20.5,151.4
2026-03-05,15.7,167.1
2026-03-06,21.9,189.0
2026-03-07,8.4,197.4
2026-03-08,5.4,202.8
2026-03-09,3.4,206.2
