calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,12.3,12.3,12.3,310.77,310.77,310.77,20.83,19.2,22.6,64.71,49.0,76.0,15.0,28.0
2,2,Feb,0.0,0.0,0.0,301.39,301.39,301.39,21.76,20.34,23.74,54.5,41.0,67.6,14.6,31.8
3,3,Mar,0.1,0.1,0.1,353.36,353.36,353.36,24.57,21.6,26.3,53.68,40.0,67.0,17.1,36.6
4,4,Apr,0.0,0.0,0.0,367.91,367.91,367.91,25.87,23.89,27.63,49.17,36.9,63.1,17.0,35.4
5,5,May,2.0,2.0,2.0,392.82,392.82,392.82,26.7,23.8,31.1,42.97,26.0,56.0,16.1,38.9
6,6,Jun,6.7,6.7,6.7,387.17,387.17,387.17,28.44,24.59,31.91,49.7,34.9,61.1,16.8,40.1
7,7,Jul,13.4,13.4,13.4,369.61,369.61,369.61,31.93,30.4,33.0,50.42,41.0,60.0,24.7,40.0
8,8,Aug,59.0,59.0,59.0,375.83,375.83,375.83,31.78,30.0,33.9,60.19,51.0,68.0,25.0,40.9
9,9,Sep,151.3,151.3,151.3,216.2,216.2,216.2,29.72,28.19,31.21,73.85,67.8,79.4,24.5,38.4
