calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,1.14,-3.08,4.59,272
2,Feb,6.01,1.4,11.34,287
3,Mar,7.53,1.9,12.9,368
4,Apr,13.28,6.7,20.28,413
5,May,17.27,8.7,28.0,471
6,Jun,23.05,14.0,33.3,480
7,Jul,24.91,18.4,31.48,493
8,Aug,24.84,17.9,32.3,434
9,Sep,20.4,14.6,26.39,292
