calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,114.2,114.2,114.2,134.98,134.98,134.98,5.23,0.3,8.8,87.1,81.0,93.0,-5.2,11.1
2,2,Feb,93.5,93.5,93.5,118.42,118.42,118.42,7.98,4.52,11.45,85.89,78.1,92.3,1.3,16.8
3,3,Mar,26.4,26.4,26.4,239.05,239.05,239.05,8.89,6.9,11.1,77.39,66.0,89.0,1.2,17.3
4,4,Apr,7.5,7.5,7.5,326.38,326.38,326.38,12.09,9.39,14.58,59.9,49.0,72.3,3.1,25.9
5,5,May,35.2,35.2,35.2,368.29,368.29,368.29,16.37,10.3,24.6,60.19,45.0,72.0,4.2,34.5
6,6,Jun,88.6,88.6,88.6,371.99,371.99,371.99,19.38,14.2,26.06,67.2,49.9,80.0,9.0,36.0
7,7,Jul,4.6,4.6,4.6,444.94,444.94,444.94,22.54,19.4,26.1,52.77,44.0,60.0,12.6,34.7
8,8,Aug,40.2,40.2,40.2,381.85,381.85,381.85,21.09,17.9,24.6,57.77,40.0,76.0,11.4,36.2
9,9,Sep,30.7,30.7,30.7,236.32,236.32,236.32,17.75,15.6,20.0,70.85,60.0,80.5,10.0,26.4
