calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,10.67,5.9,14.3,299
2,Feb,12.84,8.3,16.1,289
3,Mar,13.64,8.54,17.6,375
4,Apr,18.76,11.9,23.8,397
5,May,21.43,15.3,29.42,459
6,Jun,28.38,21.89,34.8,450
7,Jul,31.14,24.41,36.1,462
8,Aug,31.58,25.1,36.8,424
9,Sep,27.71,21.62,34.3,247
