calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,29.46,26.2,32.3,369
2,Feb,29.38,26.3,31.9,336
3,Mar,29.86,27.0,32.4,372
4,Apr,29.48,26.29,32.3,390
5,May,28.75,25.82,31.6,403
6,Jun,27.23,24.9,29.21,390
7,Jul,26.49,24.5,28.2,403
8,Aug,26.79,24.5,28.9,403
9,Sep,27.52,25.18,29.9,169
