date,precipitation_sum,accumulated_precipitation
2026-01-01,0.2,0.2
2026-01-02,0.9,1.1
2026-01-03,0.7,1.8
2026-01-04,1.7,3.5
2026-01-05,6.9,10.4
2026-01-06,15.8,26.2
2026-01-07,1.0,27.2
2026-01-08,0.2,27.4
2026-01-09,2.6,30.0
2026-01-10,0.5,30.5
2026-01-11,2.0,32.5
2026-01-12,1.8,34.3
2026-01-13,1.1,35.4
2026-01-14,0.8,36.2
2026-01-15,0.5,36.7
2026-01-16,1.3,38.0
2026-01-17,1.1,39.1
2026-01-18,0.0,39.1
2026-01-19,0.0,39.1
2026-01-20,2.9,42.0
2026-01-21,5.0,47.0
2026-01-22,2.5,49.5
2026-01-23,2.3,51.8
2026-01-24,3.1,54.9
2026-01-25,2.2,57.1
2026-01-26,2.5,59.6
2026-01-27,19.6,79.2
2026-01-28,11.2,90.4
2026-01-29,5.7,96.1
2026-01-30,0.9,97.0
2026-01-31,0.5,97.5
2026-02-01,1.6,99.1
2026-02-02,3.1,102.2
2026-02-03,0.2,102.4
2026-02-04,0.0,102.4
2026-02-05,0.2,102.6
2026-02-06,19.3,121.9
2026-02-07,5.3,127.2
2026-02-08,0.7,127.9
2026-02-09,0.0,127.9
2026-02-10,0.3,128.2
2026-02-11,0.9,129.1
2026-02-12,2.2,131.3
2026-02-13,1.7,133.0
2026-02-14,0.0,133.0
2026-02-15,1.3,134.3
2026-02-16,0.7,135.0
2026-02-17,1.5,136.5
2026-02-18,0.4,136.9
2026-02-19,0.8,137.7
2026-02-20,0.2,137.9
2026-02-21,0.8,138.7
2026-02-22,3.9,142.6
2026-02-23,2.5,145.1
2026-02-24,7.5,152.6
2026-02-25,0.3,152.9
2026-02-26,0.3,153.2
2026-02-27,0.1,153.3
2026-02-28,0.1,153.4
2026-03-01,0.2,153.6
2026-03-02,0.0,153.6
2026-03-03,0.0,153.6
2026-03-04,1.6,155.2
2026-03-05,0.9,156.1
2026-03-06,0.7,156.8
2026-03-07,0.1,156.9
2026-03-08,0.5,157.4
2026-03-09,2.6,160.0
2026-03-10,1.4,161.4
2026-03-11,1.5,162.9
2026-03-12,3.8,166.7
2026-03-13,6.0,172.7
2026-03-14,2.8,175.5
2026-03-15,2.4,177.9
2026-03-16,2.2,180.1
2026-03-17,3.4,183.5
2026-03-18,16.3,199.8
2026-03-19,1.1,200.9
2026-03-20,0.1,201.0
2026-03-21,1.7,202.7
2026-03-22,8.0,210.7
2026-03-23,2.1,212.8
2026-03-24,10.0,222.8
2026-03-25,1.2,224.0
2026-03-26,0.3,224.3
2026-03-27,5.9,230.2
2026-03-28,4.9,235.1
2026-03-29,2.8,237.9
2026-03-30,9.1,247.0
2026-03-31,7.2,254.2
2026-04-01,0.9,255.1
2026-04-02,5.2,260.3
2026-04-03,1.5,261.8
2026-04-04,1.9,263.7
2026-04-05,0.3,264.0
2026-04-06,0.8,264.8
2026-04-07,1.4,266.2
2026-04-08,0.2,266.4
2026-04-09,0.3,266.7
2026-04-10,0.3,267.0
2026-04-11,0.2,267.2
2026-04-12,0.1,267.3
2026-04-13,1.7,269.0
2026-04-14,4.9,273.9
2026-04-15,10.0,283.9
2026-04-16,2.4,286.3
2026-04-17,15.1,301.4
2026-04-18,2.3,303.7
2026-04-19,2.7,306.4
2026-04-20,2.0,308.4
2026-04-21,5.0,313.4
2026-04-22,1.1,314.5
2026-04-23,5.5,320.0
2026-04-24,1.7,321.7
2026-04-25,2.2,323.9
2026-04-26,8.7,332.6
2026-04-27,13.7,346.3
2026-04-28,1.0,347.3
2026-04-29,6.4,353.7
2026-04-30,0.0,353.7
2026-05-01,0.0,353.7
2026-05-02,1.4,355.1
2026-05-03,0.8,355.9
2026-05-04,1.7,357.6
2026-05-05,0.3,357.9
2026-05-06,0.1,358.0
2026-05-07,0.3,358.3
2026-05-08,0.2,358.5
2026-05-09,0.0,358.5
2026-05-10,0.1,358.6
2026-05-11,0.5,359.1
2026-05-12,1.2,360.3
2026-05-13,1.4,361.7
2026-05-14,1.0,362.7
