date,precipitation_sum,accumulated_precipitation
2026-01-01,1.1,1.1
2026-01-02,0.3,1.4
2026-01-03,0.0,1.4
2026-01-04,0.3,1.7
2026-01-05,0.8,2.5
2026-01-06,0.6,3.1
2026-01-07,0.3,3.4
2026-01-08,0.0,3.4
2026-01-09,3.6,7.0
2026-01-10,13.5,20.5
2026-01-11,0.3,20.8
2026-01-12,0.0,20.8
2026-01-13,0.0,20.8
2026-01-14,0.1,20.9
2026-01-15,0.1,21.0
2026-01-16,0.0,21.0
2026-01-17,4.7,25.7
2026-01-18,9.2,34.9
2026-01-19,0.0,34.9
2026-01-20,0.0,34.9
2026-01-21,0.0,34.9
2026-01-22,0.2,35.1
2026-01-23,0.0,35.1
2026-01-24,0.0,35.1
2026-01-25,33.1,68.2
2026-01-26,0.4,68.6
2026-01-27,0.1,68.7
2026-01-28,0.0,68.7
2026-01-29,0.0,68.7
2026-01-30,0.0,68.7
2026-01-31,0.0,68.7
2026-02-01,0.0,68.7
2026-02-02,0.0,68.7
2026-02-03,0.0,68.7
2026-02-04,0.0,68.7
2026-02-05,0.0,68.7
2026-02-06,0.2,68.9
2026-02-07,0.9,69.8
2026-02-08,0.0,69.8
2026-02-09,0.0,69.8
2026-02-10,0.0,69.8
2026-02-11,0.3,70.1
2026-02-12,0.0,70.1
2026-02-13,0.0,70.1
2026-02-14,0.0,70.1
2026-02-15,0.6,70.7
2026-02-16,1.8,72.5
2026-02-17,0.0,72.5
2026-02-18,2.6,75.1
2026-02-19,0.0,75.1
2026-02-20,9.6,84.7
2026-02-21,0.0,84.7
2026-02-22,14.0,98.7
2026-02-23,21.1,119.8
2026-02-24,0.0,119.8
2026-02-25,1.8,121.6
2026-02-26,0.3,121.9
2026-02-27,0.0,121.9
2026-02-28,0.0,121.9
2026-03-01,0.9,122.8
2026-03-02,0.0,122.8
2026-03-03,9.1,131.9
2026-03-04,2.1,134.0
2026-03-05,14.9,148.9
2026-03-06,13.5,162.4
2026-03-07,0.0,162.4
2026-03-08,0.9,163.3
2026-03-09,0.0,163.3
2026-03-10,0.0,163.3
2026-03-11,0.5,163.8
2026-03-12,14.6,178.4
2026-03-13,1.9,180.3
2026-03-14,0.0,180.3
2026-03-15,0.0,180.3
2026-03-16,16.1,196.4
2026-03-17,4.8,201.2
2026-03-18,0.0,201.2
2026-03-19,0.0,201.2
2026-03-20,3.2,204.4
2026-03-21,0.6,205.0
2026-03-22,5.8,210.8
2026-03-23,13.1,223.9
2026-03-24,0.0,223.9
2026-03-25,0.0,223.9
2026-03-26,0.0,223.9
2026-03-27,4.3,228.2
2026-03-28,0.0,228.2
2026-03-29,0.0,228.2
2026-03-30,0.0,228.2
2026-03-31,0.6,228.8
2026-04-01,1.1,229.9
2026-04-02,5.8,235.7
2026-04-03,0.2,235.9
2026-04-04,0.0,235.9
2026-04-05,6.9,242.8
2026-04-06,0.0,242.8
2026-04-07,0.0,242.8
2026-04-08,0.0,242.8
2026-04-09,0.0,242.8
2026-04-10,0.0,242.8
2026-04-11,0.7,243.5
2026-04-12,0.0,243.5
2026-04-13,1.4,244.9
2026-04-14,0.0,244.9
2026-04-15,0.6,245.5
