calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,282.0,282.0,282.0,306.41,306.41,306.41,21.85,19.1,24.3,78.58,72.0,86.0,14.9,33.8
2,2,Feb,280.9,280.9,280.9,258.26,258.26,258.26,22.49,20.53,24.92,81.25,68.1,89.3,16.1,33.6
3,3,Mar,171.1,171.1,171.1,292.66,292.66,292.66,21.85,19.7,23.6,77.06,68.0,92.0,15.0,31.7
4,4,Apr,110.6,110.6,110.6,299.87,299.87,299.87,21.3,19.38,23.1,75.5,63.8,85.1,14.2,29.9
5,5,May,98.0,98.0,98.0,201.03,201.03,201.03,18.14,15.1,22.8,80.71,66.0,91.0,8.4,28.8
6,6,Jun,96.1,96.1,96.1,218.37,218.37,218.37,16.39,13.89,18.47,79.33,64.9,92.1,9.2,26.0
7,7,Jul,26.3,26.3,26.3,269.57,269.57,269.57,17.55,14.7,20.6,68.52,51.0,84.0,8.9,29.2
8,8,Aug,58.2,58.2,58.2,274.2,274.2,274.2,20.09,16.2,23.5,69.84,53.0,88.0,12.5,31.8
9,9,Sep,208.0,208.0,208.0,103.23,103.23,103.23,16.87,14.5,19.9,85.95,80.3,92.0,10.0,28.5
