date,daytime_temperature,daylight_hours_sampled
2026-01-01,28.03,12
2026-01-02,28.37,12
2026-01-03,28.01,12
2026-01-04,29.12,12
2026-01-05,28.94,12
2026-01-06,28.05,12
2026-01-07,25.92,12
2026-01-08,26.42,12
2026-01-09,27.4,12
2026-01-10,27.99,12
2026-01-11,28.14,12
2026-01-12,28.72,12
2026-01-13,28.89,12
2026-01-14,28.61,12
2026-01-15,28.06,12
2026-01-16,28.4,12
2026-01-17,28.43,12
2026-01-18,28.96,12
2026-01-19,29.12,12
2026-01-20,28.86,12
2026-01-21,28.32,12
2026-01-22,28.72,12
2026-01-23,28.91,12
2026-01-24,29.61,12
2026-01-25,28.65,12
2026-01-26,29.04,12
2026-01-27,28.93,12
2026-01-28,28.42,12
2026-01-29,27.97,12
2026-01-30,28.23,12
2026-01-31,28.88,12
2026-02-01,29.06,12
2026-02-02,29.32,12
2026-02-03,29.42,12
2026-02-04,29.54,12
2026-02-05,29.28,12
2026-02-06,29.16,12
2026-02-07,28.17,12
2026-02-08,28.77,12
2026-02-09,29.58,12
2026-02-10,29.67,12
2026-02-11,29.28,12
2026-02-12,28.11,12
2026-02-13,28.41,12
2026-02-14,29.54,12
2026-02-15,28.27,12
2026-02-16,27.08,12
2026-02-17,24.69,12
2026-02-18,26.39,12
2026-02-19,25.35,12
2026-02-20,26.9,12
2026-02-21,27.7,12
2026-02-22,28.55,12
2026-02-23,28.19,12
2026-02-24,28.54,12
2026-02-25,27.61,12
2026-02-26,27.26,12
2026-02-27,27.75,12
2026-02-28,28.91,12
2026-03-01,29.37,12
2026-03-02,28.54,12
2026-03-03,28.43,12
2026-03-04,27.88,12
2026-03-05,29.38,12
2026-03-06,29.24,12
2026-03-07,28.93,12
2026-03-08,29.68,12
2026-03-09,29.83,12
2026-03-10,30.3,12
2026-03-11,30.35,12
2026-03-12,29.19,12
2026-03-13,29.54,12
2026-03-14,29.88,12
2026-03-15,28.52,12
2026-03-16,30.16,12
2026-03-17,30.27,12
2026-03-18,30.14,12
2026-03-19,30.69,12
2026-03-20,30.94,12
2026-03-21,31.4,12
2026-03-22,30.67,12
2026-03-23,30.82,12
2026-03-24,30.98,12
2026-03-25,30.93,12
2026-03-26,30.1,12
2026-03-27,29.69,12
2026-03-28,29.5,12
2026-03-29,29.18,12
2026-03-30,29.58,12
2026-03-31,29.08,12
2026-04-01,30.38,12
2026-04-02,29.92,12
2026-04-03,30.98,12
2026-04-04,28.29,12
2026-04-05,30.28,12
2026-04-06,29.2,12
2026-04-07,27.05,12
2026-04-08,28.87,12
2026-04-09,27.98,12
2026-04-10,28.88,12
2026-04-11,28.46,12
2026-04-12,28.08,12
2026-04-13,29.93,12
2026-04-14,29.85,12
2026-04-15,28.03,12
2026-04-16,30.59,12
2026-04-17,30.48,12
2026-04-18,30.55,13
2026-04-19,28.83,13
2026-04-20,29.55,13
2026-04-21,26.69,13
2026-04-22,28.6,13
2026-04-23,28.86,13
2026-04-24,29.3,13
2026-04-25,30.29,13
2026-04-26,28.06,13
2026-04-27,27.97,13
2026-04-28,29.43,13
2026-04-29,29.89,13
2026-04-30,29.54,13
2026-05-01,29.62,13
2026-05-02,29.32,13
2026-05-03,28.93,13
2026-05-04,27.31,13
2026-05-05,28.4,13
2026-05-06,28.28,13
2026-05-07,28.25,13
