calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,16.33,12.1,19.2,363
2,Feb,16.55,11.9,19.95,336
3,Mar,16.56,12.22,19.79,382
4,Apr,15.7,11.0,18.91,390
5,May,16.64,12.3,19.6,403
6,Jun,16.59,12.49,19.7,390
7,Jul,16.25,12.22,19.6,403
8,Aug,16.72,12.5,20.0,403
9,Sep,17.07,12.62,20.2,173
