date,precipitation_sum,accumulated_precipitation
2026-01-01,0.1,0.1
2026-01-02,3.6,3.7
2026-01-03,1.6,5.3
2026-01-04,9.0,14.3
2026-01-05,4.4,18.7
2026-01-06,0.8,19.5
2026-01-07,0.0,19.5
2026-01-08,0.0,19.5
2026-01-09,0.0,19.5
2026-01-10,0.0,19.5
2026-01-11,0.0,19.5
2026-01-12,0.0,19.5
2026-01-13,0.0,19.5
2026-01-14,1.7,21.2
2026-01-15,0.3,21.5
2026-01-16,0.0,21.5
2026-01-17,1.1,22.6
2026-01-18,0.0,22.6
2026-01-19,22.0,44.6
2026-01-20,29.1,73.7
2026-01-21,14.8,88.5
2026-01-22,7.6,96.1
2026-01-23,15.4,111.5
2026-01-24,4.9,116.4
2026-01-25,9.9,126.3
2026-01-26,2.3,128.6
2026-01-27,8.6,137.2
2026-01-28,0.0,137.2
2026-01-29,0.0,137.2
2026-01-30,5.5,142.7
2026-01-31,0.2,142.9
2026-02-01,2.7,145.6
2026-02-02,0.2,145.8
2026-02-03,4.1,149.9
2026-02-04,12.8,162.7
2026-02-05,10.7,173.4
2026-02-06,8.3,181.7
2026-02-07,27.8,209.5
2026-02-08,38.9,248.4
2026-02-09,19.0,267.4
2026-02-10,5.3,272.7
2026-02-11,5.7,278.4
2026-02-12,1.2,279.6
2026-02-13,0.0,279.6
2026-02-14,0.2,279.8
2026-02-15,0.2,280.0
2026-02-16,0.2,280.2
2026-02-17,0.0,280.2
2026-02-18,0.1,280.3
2026-02-19,4.6,284.9
2026-02-20,1.5,286.4
2026-02-21,12.9,299.3
2026-02-22,3.4,302.7
2026-02-23,2.2,304.9
2026-02-24,7.5,312.4
2026-02-25,0.4,312.8
2026-02-26,9.1,321.9
2026-02-27,32.0,353.9
2026-02-28,1.4,355.3
2026-03-01,3.1,358.4
2026-03-02,0.9,359.3
2026-03-03,1.1,360.4
2026-03-04,0.1,360.5
2026-03-05,0.0,360.5
2026-03-06,0.2,360.7
2026-03-07,0.8,361.5
2026-03-08,8.5,370.0
2026-03-09,7.1,377.1
2026-03-10,4.1,381.2
2026-03-11,32.8,414.0
2026-03-12,9.1,423.1
2026-03-13,6.5,429.6
2026-03-14,0.0,429.6
2026-03-15,0.0,429.6
2026-03-16,0.0,429.6
2026-03-17,0.0,429.6
2026-03-18,0.0,429.6
2026-03-19,1.2,430.8
2026-03-20,2.3,433.1
2026-03-21,0.0,433.1
2026-03-22,0.1,433.2
2026-03-23,0.9,434.1
2026-03-24,0.0,434.1
2026-03-25,0.0,434.1
2026-03-26,0.0,434.1
2026-03-27,0.0,434.1
2026-03-28,0.8,434.9
2026-03-29,0.0,434.9
2026-03-30,0.0,434.9
2026-03-31,6.0,440.9
2026-04-01,0.2,441.1
2026-04-02,5.0,446.1
2026-04-03,2.8,448.9
2026-04-04,3.9,452.8
2026-04-05,0.0,452.8
2026-04-06,0.0,452.8
2026-04-07,0.0,452.8
2026-04-08,0.1,452.9
2026-04-09,3.9,456.8
2026-04-10,9.0,465.8
2026-04-11,0.6,466.4
2026-04-12,1.3,467.7
2026-04-13,0.1,467.8
2026-04-14,0.1,467.9
2026-04-15,0.6,468.5
2026-04-16,0.0,468.5
2026-04-17,0.0,468.5
2026-04-18,0.0,468.5
2026-04-19,0.3,468.8
2026-04-20,0.3,469.1
2026-04-21,1.3,470.4
2026-04-22,0.0,470.4
2026-04-23,0.0,470.4
2026-04-24,0.0,470.4
2026-04-25,0.0,470.4
2026-04-26,0.0,470.4
2026-04-27,0.1,470.5
2026-04-28,1.5,472.0
2026-04-29,2.3,474.3
2026-04-30,0.6,474.9
2026-05-01,5.9,480.8
2026-05-02,0.0,480.8
2026-05-03,5.5,486.3
2026-05-04,0.3,486.6
2026-05-05,0.0,486.6
2026-05-06,0.0,486.6
2026-05-07,0.0,486.6
2026-05-08,0.0,486.6
2026-05-09,0.0,486.6
2026-05-10,2.9,489.5
2026-05-11,7.5,497.0
2026-05-12,0.0,497.0
2026-05-13,0.0,497.0
2026-05-14,0.0,497.0
2026-05-15,0.7,497.7
2026-05-16,0.0,497.7
2026-05-17,2.1,499.8
2026-05-18,0.2,500.0
2026-05-19,6.8,506.8
2026-05-20,9.5,516.3
2026-05-21,12.3,528.6
2026-05-22,3.0,531.6
2026-05-23,0.0,531.6
2026-05-24,0.2,531.8
2026-05-25,2.6,534.4
2026-05-26,0.0,534.4
2026-05-27,1.5,535.9
2026-05-28,0.6,536.5
2026-05-29,1.6,538.1
2026-05-30,0.0,538.1
2026-05-31,5.9,544.0
2026-06-01,0.9,544.9
2026-06-02,14.5,559.4
2026-06-03,0.8,560.2
2026-06-04,3.2,563.4
2026-06-05,2.6,566.0
2026-06-06,0.0,566.0
2026-06-07,0.0,566.0
2026-06-08,0.0,566.0
2026-06-09,0.0,566.0
2026-06-10,0.0,566.0
2026-06-11,6.3,572.3
2026-06-12,1.5,573.8
2026-06-13,0.2,574.0
2026-06-14,2.5,576.5
2026-06-15,19.6,596.1
2026-06-16,26.2,622.3
2026-06-17,5.4,627.7
2026-06-18,0.0,627.7
2026-06-19,0.0,627.7
2026-06-20,0.0,627.7
2026-06-21,1.5,629.2
2026-06-22,0.0,629.2
2026-06-23,0.0,629.2
2026-06-24,5.0,634.2
2026-06-25,12.4,646.6
2026-06-26,8.2,654.8
2026-06-27,0.1,654.9
2026-06-28,0.0,654.9
2026-06-29,0.0,654.9
2026-06-30,0.0,654.9
2026-07-01,0.0,654.9
2026-07-02,0.0,654.9
2026-07-03,0.4,655.3
2026-07-04,4.8,660.1
2026-07-05,1.5,661.6
2026-07-06,0.0,661.6
2026-07-07,3.0,664.6
2026-07-08,4.4,669.0
2026-07-09,0.2,669.2
2026-07-10,0.0,669.2
2026-07-11,0.0,669.2
2026-07-12,1.0,670.2
2026-07-13,2.1,672.3
2026-07-14,6.7,679.0
2026-07-15,0.0,679.0
2026-07-16,0.0,679.0
2026-07-17,0.0,679.0
2026-07-18,0.0,679.0
2026-07-19,0.0,679.0
2026-07-20,0.0,679.0
2026-07-21,0.0,679.0
2026-07-22,0.0,679.0
2026-07-23,0.2,679.2
2026-07-24,7.9,687.1
2026-07-25,0.2,687.3
2026-07-26,0.0,687.3
2026-07-27,0.0,687.3
2026-07-28,0.0,687.3
2026-07-29,0.4,687.7
2026-07-30,0.3,688.0
2026-07-31,1.8,689.8
2026-08-01,0.0,689.8
2026-08-02,0.0,689.8
2026-08-03,0.0,689.8
2026-08-04,0.0,689.8
2026-08-05,0.0,689.8
2026-08-06,0.1,689.9
2026-08-07,2.0,691.9
2026-08-08,1.8,693.7
2026-08-09,0.4,694.1
2026-08-10,8.8,702.9
2026-08-11,5.7,708.6
2026-08-12,0.0,708.6
2026-08-13,2.4,711.0
2026-08-14,1.2,712.2
2026-08-15,8.8,721.0
2026-08-16,0.0,721.0
2026-08-17,0.0,721.0
2026-08-18,0.0,721.0
2026-08-19,0.0,721.0
2026-08-20,0.0,721.0
2026-08-21,0.7,721.7
2026-08-22,2.9,724.6
2026-08-23,1.5,726.1
2026-08-24,7.6,733.7
2026-08-25,1.3,735.0
2026-08-26,1.3,736.3
2026-08-27,13.3,749.6
2026-08-28,0.0,749.6
2026-08-29,7.1,756.7
2026-08-30,8.5,765.2
2026-08-31,6.5,771.7
2026-09-01,11.8,783.5
2026-09-02,2.9,786.4
2026-09-03,0.0,786.4
2026-09-04,0.1,786.5
2026-09-05,15.1,801.6
2026-09-06,21.9,823.5
2026-09-07,10.8,834.3
2026-09-08,20.6,854.9
2026-09-09,4.7,859.6
2026-09-10,31.6,891.2
2026-09-11,7.3,898.5
2026-09-12,3.2,901.7
2026-09-13,8.4,910.1
2026-09-14,16.2,926.3
2026-09-15,2.8,929.1
2026-09-16,2.3,931.4
2026-09-17,1.3,932.7
2026-09-18,0.4,933.1
2026-09-19,0.3,933.4
2026-09-20,0.2,933.6
2026-09-21,8.8,942.4
2026-09-22,11.8,954.2
2026-09-23,22.8,977.0
