calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,112.8,112.8,112.8,159.34,159.34,159.34,5.38,2.5,8.1,83.06,67.0,91.0,-3.1,12.4
2,2,Feb,104.0,104.0,104.0,195.95,195.95,195.95,9.05,6.42,11.81,76.54,60.4,91.3,1.1,19.5
3,3,Mar,50.5,50.5,50.5,290.05,290.05,290.05,10.52,8.4,12.2,63.97,43.0,84.0,2.2,22.1
4,4,Apr,44.1,44.1,44.1,347.84,347.84,347.84,17.39,13.14,20.81,47.2,35.0,68.1,4.2,28.5
5,5,May,70.8,70.8,70.8,398.37,398.37,398.37,19.14,13.1,27.5,48.29,24.0,75.0,6.5,35.7
6,6,Jun,7.8,7.8,7.8,424.02,424.02,424.02,27.12,23.96,31.1,32.37,21.8,40.4,13.7,39.3
7,7,Jul,8.3,8.3,8.3,436.86,436.86,436.86,29.33,27.0,31.7,25.19,19.0,34.0,16.9,39.1
8,8,Aug,5.7,5.7,5.7,395.01,395.01,395.01,27.53,22.7,31.1,33.03,20.0,42.0,12.1,38.9
9,9,Sep,4.1,4.1,4.1,193.77,193.77,193.77,26.79,22.95,30.5,27.88,21.5,39.0,12.0,38.6
