calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,39.6,39.6,39.6,322.84,322.84,322.84,26.99,26.5,27.5,74.23,69.0,82.0,23.2,33.4
2,2,Feb,44.8,44.8,44.8,295.02,295.02,295.02,26.88,25.97,27.79,73.86,68.7,80.3,23.3,33.0
3,3,Mar,60.0,60.0,60.0,343.67,343.67,343.67,27.76,27.2,28.3,69.39,66.0,72.0,23.1,33.8
4,4,Apr,54.3,54.3,54.3,337.13,337.13,337.13,28.18,27.4,28.71,70.83,65.0,76.1,23.7,34.2
5,5,May,205.0,205.0,205.0,287.12,287.12,287.12,28.15,27.0,29.3,81.13,74.0,89.0,23.7,35.4
6,6,Jun,226.7,226.7,226.7,263.02,263.02,263.02,27.4,26.34,29.0,84.17,77.0,90.0,23.0,34.6
7,7,Jul,304.4,304.4,304.4,272.44,272.44,272.44,27.61,26.0,29.1,83.81,78.0,90.0,23.6,34.4
8,8,Aug,293.3,293.3,293.3,262.84,262.84,262.84,27.58,26.8,28.5,86.03,80.0,90.0,23.7,35.0
9,9,Sep,122.1,122.1,122.1,98.19,98.19,98.19,27.19,26.42,27.77,87.5,83.0,90.9,24.3,33.3
