date,daytime_temperature,daylight_hours_sampled
2026-01-01,19.3,10
2026-01-02,18.99,10
2026-01-03,17.19,10
2026-01-04,16.1,10
2026-01-05,14.71,10
2026-01-06,12.26,10
2026-01-07,12.3,10
2026-01-08,13.34,10
2026-01-09,13.99,10
2026-01-10,13.85,10
2026-01-11,14.07,10
2026-01-12,15.61,10
2026-01-13,15.75,10
2026-01-14,13.84,10
2026-01-15,13.98,10
2026-01-16,13.97,10
2026-01-17,11.45,10
2026-01-18,10.87,10
2026-01-19,12.23,10
2026-01-20,12.4,10
2026-01-21,14.13,10
2026-01-22,15.99,10
2026-01-23,14.98,10
2026-01-24,13.44,10
2026-01-25,14.31,10
2026-01-26,16.31,10
2026-01-27,15.63,10
2026-01-28,17.18,10
2026-01-29,18.13,10
2026-01-30,18.07,10
2026-01-31,16.76,11
2026-02-01,14.97,11
2026-02-02,14.16,11
2026-02-03,13.95,11
2026-02-04,18.27,11
2026-02-05,18.33,11
2026-02-06,15.39,11
2026-02-07,16.54,11
2026-02-08,16.12,11
2026-02-09,17.66,11
2026-02-10,18.19,11
2026-02-11,17.17,11
2026-02-12,16.88,11
2026-02-13,15.78,11
2026-02-14,14.74,11
2026-02-15,14.32,11
2026-02-16,14.76,11
2026-02-17,14.52,11
2026-02-18,15.2,11
2026-02-19,15.04,11
2026-02-20,14.55,11
2026-02-21,16.68,11
2026-02-22,20.16,11
2026-02-23,20.16,11
2026-02-24,21.43,11
2026-02-25,19.35,11
2026-02-26,18.05,11
2026-02-27,17.38,11
2026-02-28,15.89,12
2026-03-01,16.67,12
2026-03-02,16.04,12
2026-03-03,11.62,12
2026-03-04,11.55,12
2026-03-05,14.52,12
2026-03-06,13.54,12
2026-03-07,13.58,12
2026-03-08,14.28,12
2026-03-09,13.96,12
2026-03-10,13.95,12
2026-03-11,13.42,12
2026-03-12,15.35,12
2026-03-13,16.03,12
2026-03-14,16.02,12
2026-03-15,15.99,12
2026-03-16,17.18,12
2026-03-17,18.12,12
2026-03-18,19.41,12
2026-03-19,16.86,12
2026-03-20,18.64,12
2026-03-21,18.01,12
2026-03-22,18.57,12
2026-03-23,18.05,12
2026-03-24,18.53,12
2026-03-25,19.04,12
2026-03-26,17.94,12
2026-03-27,18.17,12
2026-03-28,18.12,12
2026-03-29,17.48,12
2026-03-30,16.42,12
2026-03-31,17.13,12
2026-04-01,17.76,12
2026-04-02,17.72,12
2026-04-03,18.34,12
2026-04-04,20.0,12
2026-04-05,23.48,12
2026-04-06,21.7,12
2026-04-07,18.22,12
2026-04-08,15.47,12
2026-04-09,14.78,12
2026-04-10,15.86,12
2026-04-11,16.58,12
2026-04-12,15.49,12
2026-04-13,16.03,12
2026-04-14,16.58,13
2026-04-15,18.16,13
2026-04-16,19.88,14
2026-04-17,21.49,14
2026-04-18,21.47,14
2026-04-19,22.06,14
2026-04-20,25.91,14
2026-04-21,20.63,14
2026-04-22,19.16,14
2026-04-23,18.41,14
2026-04-24,18.1,14
2026-04-25,18.94,14
2026-04-26,20.0,14
2026-04-27,21.98,14
2026-04-28,20.17,14
2026-04-29,18.91,14
2026-04-30,19.29,14
2026-05-01,18.96,14
2026-05-02,19.04,14
2026-05-03,19.59,14
2026-05-04,19.94,14
2026-05-05,18.36,14
2026-05-06,18.51,14
2026-05-07,18.32,14
2026-05-08,18.79,14
2026-05-09,20.16,14
2026-05-10,19.39,14
2026-05-11,19.14,14
2026-05-12,19.92,14
2026-05-13,19.24,14
2026-05-14,18.89,14
2026-05-15,18.3,14
2026-05-16,18.46,14
2026-05-17,17.96,14
2026-05-18,18.56,14
2026-05-19,19.88,14
2026-05-20,23.43,14
2026-05-21,31.92,14
2026-05-22,30.45,14
2026-05-23,29.79,14
2026-05-24,30.47,14
2026-05-25,31.75,14
2026-05-26,32.77,14
2026-05-27,26.99,14
2026-05-28,22.98,14
2026-05-29,22.44,14
2026-05-30,22.72,14
2026-05-31,24.59,14
2026-06-01,24.04,14
2026-06-02,22.62,14
2026-06-03,22.44,14
2026-06-04,21.9,14
2026-06-05,21.0,14
2026-06-06,21.66,14
2026-06-07,22.92,14
2026-06-08,23.2,14
2026-06-09,22.05,14
2026-06-10,22.79,14
2026-06-11,24.77,14
2026-06-12,24.46,14
2026-06-13,22.64,14
2026-06-14,22.81,14
2026-06-15,22.67,14
2026-06-16,22.31,14
2026-06-17,23.95,14
2026-06-18,24.19,14
2026-06-19,24.16,14
2026-06-20,24.55,14
2026-06-21,24.76,14
2026-06-22,24.32,14
2026-06-23,23.77,14
2026-06-24,23.82,14
2026-06-25,23.94,14
2026-06-26,24.18,14
2026-06-27,23.81,14
2026-06-28,24.27,14
2026-06-29,25.51,14
2026-06-30,25.87,14
2026-07-01,29.71,14
2026-07-02,31.49,14
2026-07-03,32.5,14
2026-07-04,31.74,14
2026-07-05,30.64,14
2026-07-06,29.69,14
2026-07-07,28.76,14
2026-07-08,28.63,14
2026-07-09,25.49,14
2026-07-10,23.85,14
2026-07-11,24.46,14
2026-07-12,25.19,14
2026-07-13,24.85,14
2026-07-14,25.06,14
2026-07-15,24.64,14
2026-07-16,25.11,14
2026-07-17,25.26,14
2026-07-18,24.98,14
2026-07-19,24.44,14
2026-07-20,24.23,14
2026-07-21,24.46,14
2026-07-22,25.15,14
2026-07-23,25.37,14
2026-07-24,24.22,14
2026-07-25,23.46,14
2026-07-26,24.76,14
2026-07-27,26.68,14
2026-07-28,25.79,14
2026-07-29,25.06,14
2026-07-30,25.32,14
2026-07-31,27.61,14
2026-08-01,29.58,14
2026-08-02,27.56,14
2026-08-03,25.66,14
2026-08-04,25.64,14
2026-08-05,25.55,14
2026-08-06,25.86,14
2026-08-07,26.96,14
2026-08-08,27.62,14
2026-08-09,25.84,14
2026-08-10,25.11,14
2026-08-11,25.41,14
2026-08-12,26.74,14
2026-08-13,27.32,14
2026-08-14,26.9,14
2026-08-15,24.97,14
2026-08-16,24.89,14
2026-08-17,25.49,14
2026-08-18,25.81,14
2026-08-19,25.66,14
2026-08-20,25.26,14
2026-08-21,23.96,14
2026-08-22,23.99,14
2026-08-23,24.31,14
2026-08-24,25.52,14
2026-08-25,24.89,14
2026-08-26,25.32,13
2026-08-27,24.23,13
2026-08-28,23.64,13
2026-08-29,24.9,12
2026-08-30,26.12,12
2026-08-31,26.12,12
2026-09-01,25.38,12
2026-09-02,27.91,12
2026-09-03,31.17,12
2026-09-04,28.85,12
2026-09-05,28.49,12
2026-09-06,28.87,12
2026-09-07,30.65,12
2026-09-08,28.23,12
2026-09-09,25.57,12
2026-09-10,24.16,12
2026-09-11,27.1,12
2026-09-12,30.35,12
2026-09-13,32.68,12
2026-09-14,30.61,12
2026-09-15,26.54,12
2026-09-16,24.41,12
2026-09-17,23.72,12
