calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,70.8,70.8,70.8,113.8,113.8,113.8,5.13,-0.1,9.6,87.61,81.0,93.0,-6.3,12.6
2,2,Feb,121.2,121.2,121.2,146.89,146.89,146.89,8.77,5.77,12.1,84.43,77.7,90.3,-0.8,18.9
3,3,Mar,56.8,56.8,56.8,282.68,282.68,282.68,9.51,6.4,11.6,74.68,69.0,82.0,0.3,17.8
4,4,Apr,22.6,22.6,22.6,321.99,321.99,321.99,13.56,9.9,16.15,58.93,37.9,78.4,3.1,26.5
5,5,May,109.9,109.9,109.9,328.29,328.29,328.29,16.97,10.7,25.6,69.87,52.0,82.0,4.8,33.1
6,6,Jun,49.2,49.2,49.2,394.21,394.21,394.21,22.54,14.98,30.79,58.63,46.2,71.3,9.7,40.3
7,7,Jul,21.9,21.9,21.9,437.29,437.29,437.29,24.2,20.3,29.0,49.19,34.0,63.0,13.0,38.1
8,8,Aug,56.5,56.5,56.5,378.28,378.28,378.28,23.15,18.7,27.0,55.74,34.0,72.0,12.6,39.1
9,9,Sep,1.9,1.9,1.9,124.33,124.33,124.33,20.11,16.6,23.6,62.73,56.0,67.0,10.4,28.7
