date,daytime_temperature,daylight_hours_sampled
2026-01-01,3.71,7
2026-01-02,1.74,7
2026-01-03,-1.76,7
2026-01-04,-1.83,7
2026-01-05,-1.33,7
2026-01-06,-2.29,7
2026-01-07,0.39,7
2026-01-08,-1.37,7
2026-01-09,-0.26,7
2026-01-10,-3.44,8
2026-01-11,-3.01,8
2026-01-12,-1.06,8
2026-01-13,2.11,8
2026-01-14,4.2,8
2026-01-15,3.2,8
2026-01-16,4.88,8
2026-01-17,1.88,8
2026-01-18,2.72,8
2026-01-19,1.85,8
2026-01-20,1.56,8
2026-01-21,0.1,8
2026-01-22,-0.2,8
2026-01-23,-1.01,8
2026-01-24,0.76,8
2026-01-25,0.74,8
2026-01-26,-0.49,8
2026-01-27,-0.57,8
2026-01-28,-1.31,8
2026-01-29,-1.48,8
2026-01-30,-0.71,8
2026-01-31,-2.81,8
2026-02-01,-3.26,8
2026-02-02,-4.22,8
2026-02-03,-1.37,9
2026-02-04,-1.92,9
2026-02-05,-1.4,9
2026-02-06,0.66,9
2026-02-07,0.11,9
2026-02-08,-0.5,9
2026-02-09,-0.87,10
2026-02-10,0.07,10
2026-02-11,0.68,10
2026-02-12,-0.03,10
2026-02-13,-2.21,10
2026-02-14,-3.11,10
2026-02-15,-2.97,10
2026-02-16,-2.45,10
2026-02-17,-2.21,10
2026-02-18,-3.43,10
2026-02-19,-3.15,10
2026-02-20,-1.96,10
2026-02-21,2.72,10
2026-02-22,1.08,10
2026-02-23,4.26,10
2026-02-24,2.72,10
2026-02-25,1.04,10
2026-02-26,6.76,10
2026-02-27,9.01,10
2026-02-28,7.73,10
2026-03-01,5.68,10
2026-03-02,7.19,11
2026-03-03,8.25,11
2026-03-04,5.84,11
2026-03-05,2.3,11
2026-03-06,4.35,11
2026-03-07,4.48,11
2026-03-08,5.95,11
2026-03-09,5.68,12
2026-03-10,6.36,12
2026-03-11,7.66,12
2026-03-12,7.15,12
2026-03-13,7.03,12
2026-03-14,3.59,12
2026-03-15,5.79,12
2026-03-16,3.81,12
2026-03-17,3.81,12
2026-03-18,5.31,12
2026-03-19,8.0,12
2026-03-20,4.3,12
2026-03-21,3.48,12
2026-03-22,5.1,12
2026-03-23,6.48,12
2026-03-24,7.62,12
2026-03-25,7.12,13
2026-03-26,5.84,13
2026-03-27,5.44,13
2026-03-28,5.08,13
2026-03-29,5.76,13
2026-03-30,6.13,13
2026-03-31,7.56,13
2026-04-01,6.51,13
2026-04-02,6.92,13
2026-04-03,5.68,13
2026-04-04,8.12,13
