date,daytime_temperature,daylight_hours_sampled
2026-01-01,29.08,12
2026-01-02,28.01,12
2026-01-03,28.71,12
2026-01-04,28.29,12
2026-01-05,29.24,12
2026-01-06,29.15,12
2026-01-07,29.16,12
2026-01-08,27.78,12
2026-01-09,28.93,11
2026-01-10,28.34,11
2026-01-11,27.93,11
2026-01-12,27.55,11
2026-01-13,29.11,11
2026-01-14,29.23,11
2026-01-15,28.97,11
2026-01-16,29.15,11
2026-01-17,28.45,11
2026-01-18,29.14,11
2026-01-19,28.03,11
2026-01-20,27.45,11
2026-01-21,29.22,11
2026-01-22,29.54,11
2026-01-23,29.29,11
2026-01-24,29.36,11
2026-01-25,29.82,11
2026-01-26,29.67,11
2026-01-27,29.02,11
2026-01-28,28.87,11
2026-01-29,28.65,11
2026-01-30,27.53,11
2026-01-31,29.25,11
2026-02-01,28.75,11
2026-02-02,28.59,11
2026-02-03,29.81,11
2026-02-04,29.64,11
2026-02-05,29.86,11
2026-02-06,30.25,11
2026-02-07,29.08,11
2026-02-08,30.4,11
2026-02-09,30.11,11
2026-02-10,28.72,11
2026-02-11,29.2,11
2026-02-12,29.85,11
2026-02-13,29.99,11
2026-02-14,26.8,11
2026-02-15,29.52,11
2026-02-16,29.49,11
2026-02-17,28.22,11
2026-02-18,28.61,11
2026-02-19,29.15,11
2026-02-20,29.48,11
2026-02-21,29.56,11
2026-02-22,29.59,11
2026-02-23,29.35,11
2026-02-24,28.51,11
2026-02-25,29.51,11
2026-02-26,28.69,12
2026-02-27,29.65,12
2026-02-28,28.78,12
2026-03-01,28.82,12
2026-03-02,29.01,12
2026-03-03,29.38,12
2026-03-04,29.32,12
2026-03-05,30.22,12
2026-03-06,30.31,12
2026-03-07,30.42,12
2026-03-08,30.68,12
2026-03-09,29.85,12
2026-03-10,30.35,12
2026-03-11,29.66,12
2026-03-12,30.27,12
2026-03-13,30.04,12
2026-03-14,28.0,12
2026-03-15,30.54,12
2026-03-16,30.22,12
2026-03-17,27.72,12
2026-03-18,30.38,12
2026-03-19,29.68,12
2026-03-20,30.11,12
2026-03-21,29.84,12
2026-03-22,28.85,12
2026-03-23,29.82,12
2026-03-24,29.45,12
2026-03-25,30.3,12
2026-03-26,30.58,12
2026-03-27,30.49,12
2026-03-28,29.82,12
2026-03-29,27.24,12
2026-03-30,29.39,12
2026-03-31,28.26,12
2026-04-01,28.54,12
2026-04-02,28.08,12
2026-04-03,28.48,12
2026-04-04,29.18,12
2026-04-05,28.78,12
2026-04-06,29.82,12
2026-04-07,30.54,12
2026-04-08,28.79,12
2026-04-09,29.76,12
2026-04-10,30.53,12
2026-04-11,30.7,12
2026-04-12,30.34,12
2026-04-13,30.25,12
2026-04-14,29.14,12
2026-04-15,29.89,12
2026-04-16,29.44,12
2026-04-17,30.15,12
2026-04-18,30.73,12
2026-04-19,28.18,12
2026-04-20,30.18,12
2026-04-21,29.88,12
2026-04-22,29.85,12
2026-04-23,30.28,12
2026-04-24,29.44,12
2026-04-25,27.72,12
2026-04-26,26.97,12
2026-04-27,29.06,12
2026-04-28,29.27,12
2026-04-29,29.12,12
2026-04-30,29.11,12
2026-05-01,29.51,12
2026-05-02,30.0,12
2026-05-03,29.12,12
2026-05-04,27.91,12
2026-05-05,30.42,12
2026-05-06,27.72,12
2026-05-07,29.42,12
2026-05-08,28.77,12
2026-05-09,28.65,12
2026-05-10,29.33,12
2026-05-11,29.54,12
2026-05-12,30.49,12
2026-05-13,30.78,12
2026-05-14,29.98,12
2026-05-15,27.47,12
2026-05-16,30.12,12
2026-05-17,28.38,12
2026-05-18,27.6,12
2026-05-19,28.05,12
2026-05-20,28.88,12
2026-05-21,29.3,12
2026-05-22,26.05,12
2026-05-23,27.5,12
2026-05-24,29.18,12
2026-05-25,27.03,12
2026-05-26,27.39,12
2026-05-27,28.72,12
2026-05-28,27.67,12
2026-05-29,28.79,12
2026-05-30,28.29,12
2026-05-31,29.42,12
2026-06-01,27.75,12
2026-06-02,28.97,12
2026-06-03,28.88,12
2026-06-04,28.07,12
2026-06-05,28.89,12
2026-06-06,26.6,12
2026-06-07,28.34,12
2026-06-08,28.31,13
2026-06-09,27.47,13
2026-06-10,28.59,13
2026-06-11,28.95,13
2026-06-12,27.95,13
2026-06-13,27.91,13
2026-06-14,27.56,13
2026-06-15,27.28,13
2026-06-16,27.69,13
2026-06-17,26.79,13
2026-06-18,28.18,13
2026-06-19,26.99,13
2026-06-20,26.57,13
2026-06-21,26.25,13
2026-06-22,26.56,13
2026-06-23,27.67,13
2026-06-24,27.24,13
2026-06-25,26.96,13
2026-06-26,27.68,13
2026-06-27,28.03,13
2026-06-28,26.81,13
2026-06-29,25.08,13
2026-06-30,24.83,13
2026-07-01,27.12,13
2026-07-02,27.08,13
2026-07-03,26.93,13
2026-07-04,27.36,13
2026-07-05,27.42,13
2026-07-06,27.88,13
2026-07-07,27.45,13
2026-07-08,27.45,13
2026-07-09,26.91,13
2026-07-10,25.15,13
2026-07-11,26.88,13
2026-07-12,26.72,13
2026-07-13,26.24,13
2026-07-14,26.76,13
2026-07-15,27.1,13
2026-07-16,26.93,13
2026-07-17,26.71,13
2026-07-18,26.98,13
2026-07-19,26.82,13
2026-07-20,26.97,13
2026-07-21,26.95,13
2026-07-22,26.74,13
2026-07-23,25.68,13
2026-07-24,26.46,13
2026-07-25,26.66,13
2026-07-26,26.92,13
2026-07-27,25.6,13
2026-07-28,25.67,13
2026-07-29,25.19,13
2026-07-30,26.26,13
2026-07-31,26.35,13
2026-08-01,26.4,13
2026-08-02,26.23,13
2026-08-03,26.51,13
2026-08-04,26.62,13
2026-08-05,26.56,13
2026-08-06,25.85,13
2026-08-07,26.47,13
2026-08-08,26.41,13
2026-08-09,25.76,13
2026-08-10,26.22,13
2026-08-11,26.6,13
2026-08-12,26.55,13
2026-08-13,26.55,13
2026-08-14,26.49,13
2026-08-15,26.29,13
2026-08-16,25.97,13
2026-08-17,26.22,12
2026-08-18,26.49,12
2026-08-19,27.02,12
2026-08-20,27.08,12
2026-08-21,27.02,12
2026-08-22,26.72,12
2026-08-23,26.18,12
2026-08-24,26.78,12
2026-08-25,27.24,12
2026-08-26,27.37,12
2026-08-27,27.08,12
2026-08-28,26.03,12
2026-08-29,26.55,12
2026-08-30,25.62,12
2026-08-31,27.13,12
2026-09-01,27.65,12
2026-09-02,26.38,12
2026-09-03,26.8,12
2026-09-04,27.32,12
2026-09-05,27.6,12
2026-09-06,27.21,12
2026-09-07,26.47,12
