date,daytime_temperature,daylight_hours_sampled
2026-01-01,25.66,11
2026-01-02,23.95,11
2026-01-03,22.15,11
2026-01-04,21.47,11
2026-01-05,21.65,11
2026-01-06,21.15,11
2026-01-07,22.07,11
2026-01-08,21.74,11
2026-01-09,20.45,11
2026-01-10,21.58,11
2026-01-11,21.25,11
2026-01-12,22.3,11
2026-01-13,23.08,11
2026-01-14,22.81,11
2026-01-15,22.54,11
2026-01-16,22.88,11
2026-01-17,22.48,12
2026-01-18,21.29,12
2026-01-19,20.96,12
2026-01-20,21.07,12
2026-01-21,21.24,12
2026-01-22,20.93,12
2026-01-23,21.55,12
2026-01-24,22.68,12
2026-01-25,25.17,12
2026-01-26,25.09,12
2026-01-27,25.38,12
2026-01-28,25.38,12
2026-01-29,24.58,12
2026-01-30,24.81,12
2026-01-31,23.19,12
2026-02-01,23.41,12
2026-02-02,21.95,12
2026-02-03,21.58,12
2026-02-04,23.1,12
2026-02-05,21.9,12
2026-02-06,21.26,12
2026-02-07,22.83,12
2026-02-08,24.78,12
2026-02-09,25.42,12
2026-02-10,23.39,12
2026-02-11,23.48,12
2026-02-12,24.09,12
2026-02-13,25.02,12
2026-02-14,24.89,12
2026-02-15,24.17,12
2026-02-16,28.26,12
2026-02-17,28.77,12
2026-02-18,27.09,12
2026-02-19,26.21,12
2026-02-20,27.85,12
2026-02-21,28.53,12
2026-02-22,30.48,12
2026-02-23,29.8,12
2026-02-24,26.62,12
2026-02-25,24.79,12
2026-02-26,22.68,12
2026-02-27,21.01,12
2026-02-28,21.08,12
2026-03-01,21.66,12
2026-03-02,20.98,12
2026-03-03,20.98,12
2026-03-04,20.11,12
2026-03-05,21.7,12
2026-03-06,23.02,12
2026-03-07,22.34,12
2026-03-08,21.62,12
2026-03-09,22.59,12
2026-03-10,22.86,12
2026-03-11,23.14,12
2026-03-12,21.51,12
2026-03-13,21.02,12
2026-03-14,21.16,12
2026-03-15,21.96,12
2026-03-16,22.89,12
2026-03-17,22.04,12
2026-03-18,21.5,12
2026-03-19,21.75,12
2026-03-20,22.65,12
2026-03-21,22.3,12
2026-03-22,22.3,12
2026-03-23,22.0,12
2026-03-24,21.93,12
2026-03-25,21.57,12
2026-03-26,21.47,12
2026-03-27,21.72,12
2026-03-28,23.09,12
2026-03-29,24.42,12
2026-03-30,25.07,12
2026-03-31,25.77,12
2026-04-01,31.93,12
2026-04-02,30.02,12
2026-04-03,32.03,12
2026-04-04,28.52,12
2026-04-05,28.73,12
2026-04-06,25.96,12
2026-04-07,26.38,12
2026-04-08,24.16,12
2026-04-09,23.32,13
2026-04-10,22.53,13
2026-04-11,22.54,13
2026-04-12,22.28,13
2026-04-13,22.17,13
2026-04-14,22.96,13
2026-04-15,22.29,13
2026-04-16,22.65,13
2026-04-17,23.05,13
2026-04-18,23.5,13
2026-04-19,23.16,13
2026-04-20,22.44,13
2026-04-21,21.72,13
2026-04-22,22.22,13
2026-04-23,22.05,13
2026-04-24,22.17,13
2026-04-25,22.31,13
2026-04-26,22.42,13
2026-04-27,22.06,13
2026-04-28,21.69,13
2026-04-29,22.03,13
2026-04-30,22.08,13
2026-05-01,23.2,13
2026-05-02,24.5,13
2026-05-03,25.12,13
2026-05-04,26.46,13
2026-05-05,25.92,13
2026-05-06,23.54,13
2026-05-07,23.06,13
2026-05-08,23.34,13
2026-05-09,23.08,13
2026-05-10,23.26,13
2026-05-11,23.51,13
2026-05-12,23.73,13
2026-05-13,23.86,13
2026-05-14,22.4,13
2026-05-15,22.14,13
2026-05-16,22.42,13
2026-05-17,22.75,13
2026-05-18,23.15,13
2026-05-19,23.79,13
2026-05-20,24.0,13
2026-05-21,24.44,13
2026-05-22,24.22,13
2026-05-23,25.39,13
2026-05-24,25.65,13
2026-05-25,26.8,13
2026-05-26,27.22,13
2026-05-27,26.25,13
2026-05-28,27.96,13
2026-05-29,27.7,13
2026-05-30,26.87,13
2026-05-31,26.9,13
2026-06-01,25.97,13
2026-06-02,26.51,13
2026-06-03,26.49,13
2026-06-04,25.72,13
2026-06-05,25.32,13
2026-06-06,25.62,13
2026-06-07,26.68,13
2026-06-08,25.55,13
2026-06-09,25.0,13
2026-06-10,25.35,13
2026-06-11,26.39,13
2026-06-12,27.93,13
2026-06-13,25.55,13
2026-06-14,26.72,13
2026-06-15,27.59,13
2026-06-16,27.57,13
2026-06-17,26.51,13
2026-06-18,28.52,13
2026-06-19,26.97,13
2026-06-20,26.58,13
2026-06-21,26.44,13
2026-06-22,28.34,13
2026-06-23,28.78,13
2026-06-24,27.27,13
2026-06-25,27.62,13
2026-06-26,28.73,13
2026-06-27,27.82,13
2026-06-28,27.56,13
2026-06-29,26.96,13
2026-06-30,27.57,13
2026-07-01,28.63,13
2026-07-02,28.42,13
2026-07-03,27.94,13
2026-07-04,27.75,13
2026-07-05,27.36,13
2026-07-06,27.59,13
2026-07-07,28.8,13
2026-07-08,28.78,13
2026-07-09,27.89,13
2026-07-10,27.77,13
2026-07-11,28.96,13
2026-07-12,28.63,13
2026-07-13,27.73,13
2026-07-14,28.29,13
2026-07-15,29.95,13
2026-07-16,29.92,13
2026-07-17,29.72,13
2026-07-18,29.76,13
2026-07-19,29.06,13
2026-07-20,29.89,13
2026-07-21,28.49,13
2026-07-22,29.05,13
2026-07-23,29.93,13
2026-07-24,29.66,13
2026-07-25,29.05,13
2026-07-26,28.67,13
2026-07-27,28.18,13
2026-07-28,28.0,13
2026-07-29,28.4,13
2026-07-30,29.21,13
2026-07-31,30.51,13
2026-08-01,29.36,13
2026-08-02,29.1,13
2026-08-03,29.12,13
2026-08-04,30.65,13
2026-08-05,30.35,13
2026-08-06,28.08,13
2026-08-07,28.75,13
2026-08-08,30.97,13
2026-08-09,29.36,13
2026-08-10,31.14,13
2026-08-11,29.92,13
2026-08-12,30.79,13
2026-08-13,29.79,13
2026-08-14,28.84,13
2026-08-15,30.32,13
2026-08-16,29.63,13
2026-08-17,28.12,13
2026-08-18,28.98,13
2026-08-19,30.91,13
2026-08-20,27.7,13
2026-08-21,30.0,13
2026-08-22,30.02,13
2026-08-23,29.75,13
2026-08-24,28.66,13
2026-08-25,30.73,13
2026-08-26,27.8,13
2026-08-27,29.18,13
2026-08-28,30.18,13
2026-08-29,29.6,13
2026-08-30,30.42,13
2026-08-31,30.18,13
2026-09-01,29.62,13
2026-09-02,30.83,13
2026-09-03,28.72,13
2026-09-04,29.63,13
2026-09-05,31.61,13
2026-09-06,32.0,13
2026-09-07,31.37,13
2026-09-08,29.78,13
2026-09-09,28.46,13
2026-09-10,30.52,13
2026-09-11,29.92,13
2026-09-12,29.48,13
2026-09-13,29.15,13
2026-09-14,29.66,13
2026-09-15,29.36,13
2026-09-16,30.44,13
