date,precipitation_sum,accumulated_precipitation
2026-01-01,3.1,3.1
2026-01-02,1.4,4.5
2026-01-03,1.3,5.8
2026-01-04,0.2,6.0
2026-01-05,3.2,9.2
2026-01-06,0.6,9.8
2026-01-07,15.4,25.2
2026-01-08,2.7,27.9
2026-01-09,1.1,29.0
2026-01-10,2.0,31.0
2026-01-11,0.2,31.2
2026-01-12,0.1,31.3
2026-01-13,5.3,36.6
2026-01-14,3.2,39.8
2026-01-15,0.4,40.2
2026-01-16,6.2,46.4
2026-01-17,2.3,48.7
2026-01-18,0.6,49.3
2026-01-19,0.9,50.2
2026-01-20,3.0,53.2
2026-01-21,0.5,53.7
2026-01-22,0.4,54.1
2026-01-23,0.2,54.3
2026-01-24,0.3,54.6
2026-01-25,1.2,55.8
2026-01-26,0.3,56.1
2026-01-27,0.0,56.1
2026-01-28,4.4,60.5
2026-01-29,3.1,63.6
2026-01-30,4.6,68.2
2026-01-31,0.2,68.4
2026-02-01,1.6,70.0
2026-02-02,0.0,70.0
2026-02-03,0.0,70.0
2026-02-04,1.4,71.4
2026-02-05,1.1,72.5
2026-02-06,0.2,72.7
2026-02-07,5.2,77.9
2026-02-08,0.0,77.9
2026-02-09,0.0,77.9
2026-02-10,3.9,81.8
2026-02-11,1.7,83.5
2026-02-12,0.5,84.0
2026-02-13,3.9,87.9
2026-02-14,3.8,91.7
2026-02-15,1.1,92.8
2026-02-16,12.8,105.6
2026-02-17,46.5,152.1
2026-02-18,10.4,162.5
2026-02-19,28.5,191.0
2026-02-20,0.7,191.7
2026-02-21,2.4,194.1
2026-02-22,1.6,195.7
2026-02-23,1.9,197.6
2026-02-24,4.8,202.4
2026-02-25,4.1,206.5
2026-02-26,7.3,213.8
2026-02-27,15.3,229.1
2026-02-28,1.2,230.3
2026-03-01,1.6,231.9
2026-03-02,6.3,238.2
2026-03-03,6.6,244.8
2026-03-04,6.2,251.0
2026-03-05,2.3,253.3
2026-03-06,1.1,254.4
2026-03-07,0.2,254.6
2026-03-08,1.8,256.4
2026-03-09,0.5,256.9
2026-03-10,0.0,256.9
2026-03-11,0.1,257.0
2026-03-12,4.5,261.5
2026-03-13,0.4,261.9
2026-03-14,0.8,262.7
2026-03-15,4.4,267.1
2026-03-16,0.5,267.6
2026-03-17,1.8,269.4
2026-03-18,1.4,270.8
2026-03-19,0.7,271.5
2026-03-20,0.0,271.5
2026-03-21,0.1,271.6
