date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,0.0,0.0
2026-01-03,0.0,0.0
2026-01-04,0.0,0.0
2026-01-05,0.0,0.0
2026-01-06,0.0,0.0
2026-01-07,0.0,0.0
2026-01-08,0.0,0.0
2026-01-09,0.0,0.0
2026-01-10,0.0,0.0
2026-01-11,0.0,0.0
2026-01-12,0.0,0.0
2026-01-13,0.0,0.0
2026-01-14,0.0,0.0
2026-01-15,0.0,0.0
2026-01-16,0.1,0.1
2026-01-17,1.0,1.1
2026-01-18,0.7,1.8
2026-01-19,0.0,1.8
2026-01-20,0.3,2.1
2026-01-21,7.0,9.1
2026-01-22,5.1,14.2
2026-01-23,0.0,14.2
2026-01-24,0.0,14.2
2026-01-25,0.0,14.2
2026-01-26,0.0,14.2
2026-01-27,0.0,14.2
2026-01-28,0.0,14.2
2026-01-29,0.0,14.2
2026-01-30,0.0,14.2
2026-01-31,0.2,14.4
2026-02-01,1.5,15.9
2026-02-02,0.0,15.9
2026-02-03,0.0,15.9
2026-02-04,0.0,15.9
2026-02-05,0.0,15.9
2026-02-06,1.0,16.9
2026-02-07,0.2,17.1
2026-02-08,4.8,21.9
2026-02-09,7.0,28.9
2026-02-10,0.0,28.9
2026-02-11,0.0,28.9
2026-02-12,0.4,29.3
2026-02-13,0.4,29.7
2026-02-14,0.1,29.8
2026-02-15,1.1,30.9
2026-02-16,0.3,31.2
2026-02-17,2.3,33.5
2026-02-18,5.0,38.5
2026-02-19,0.0,38.5
2026-02-20,0.0,38.5
2026-02-21,0.3,38.8
2026-02-22,4.3,43.1
2026-02-23,0.1,43.2
2026-02-24,1.0,44.2
2026-02-25,1.4,45.6
2026-02-26,1.3,46.9
2026-02-27,0.9,47.8
2026-02-28,1.3,49.1
2026-03-01,1.4,50.5
2026-03-02,0.0,50.5
2026-03-03,0.0,50.5
2026-03-04,0.0,50.5
2026-03-05,0.0,50.5
2026-03-06,0.1,50.6
2026-03-07,0.1,50.7
2026-03-08,0.8,51.5
2026-03-09,0.0,51.5
2026-03-10,0.2,51.7
2026-03-11,0.1,51.8
2026-03-12,0.4,52.2
2026-03-13,0.5,52.7
2026-03-14,4.3,57.0
2026-03-15,0.1,57.1
2026-03-16,0.6,57.7
2026-03-17,1.3,59.0
2026-03-18,0.4,59.4
2026-03-19,5.2,64.6
2026-03-20,3.0,67.6
2026-03-21,0.0,67.6
2026-03-22,2.1,69.7
2026-03-23,0.5,70.2
2026-03-24,1.3,71.5
2026-03-25,0.3,71.8
2026-03-26,0.1,71.9
2026-03-27,0.0,71.9
2026-03-28,0.0,71.9
2026-03-29,0.0,71.9
2026-03-30,0.0,71.9
2026-03-31,0.0,71.9
2026-04-01,1.0,72.9
2026-04-02,0.0,72.9
2026-04-03,0.0,72.9
2026-04-04,0.0,72.9
2026-04-05,0.0,72.9
2026-04-06,0.0,72.9
2026-04-07,0.0,72.9
2026-04-08,0.0,72.9
2026-04-09,0.0,72.9
2026-04-10,3.3,76.2
2026-04-11,0.0,76.2
2026-04-12,0.0,76.2
2026-04-13,0.0,76.2
2026-04-14,1.1,77.3
2026-04-15,0.0,77.3
2026-04-16,0.3,77.6
2026-04-17,5.2,82.8
2026-04-18,0.4,83.2
2026-04-19,4.3,87.5
2026-04-20,2.4,89.9
2026-04-21,2.0,91.9
2026-04-22,1.3,93.2
2026-04-23,6.5,99.7
2026-04-24,2.2,101.9
2026-04-25,0.1,102.0
2026-04-26,1.6,103.6
2026-04-27,0.0,103.6
2026-04-28,3.7,107.3
2026-04-29,7.8,115.1
2026-04-30,0.8,115.9
2026-05-01,2.0,117.9
2026-05-02,4.0,121.9
2026-05-03,3.1,125.0
2026-05-04,0.9,125.9
2026-05-05,4.6,130.5
2026-05-06,1.3,131.8
2026-05-07,4.5,136.3
2026-05-08,14.6,150.9
2026-05-09,0.3,151.2
2026-05-10,0.8,152.0
2026-05-11,1.7,153.7
2026-05-12,3.8,157.5
2026-05-13,6.9,164.4
2026-05-14,2.3,166.7
2026-05-15,7.3,174.0
2026-05-16,10.5,184.5
2026-05-17,1.5,186.0
2026-05-18,1.0,187.0
2026-05-19,4.8,191.8
2026-05-20,4.6,196.4
2026-05-21,1.2,197.6
2026-05-22,4.0,201.6
2026-05-23,1.0,202.6
2026-05-24,1.3,203.9
2026-05-25,2.0,205.9
2026-05-26,2.6,208.5
2026-05-27,6.7,215.2
2026-05-28,2.5,217.7
2026-05-29,1.4,219.1
2026-05-30,1.6,220.7
