calendar_month,month,time,precipitation_sum,precipitation_sum_p10,precipitation_sum_p90,sunshine_hours,sunshine_hours_p10,sunshine_hours_p90,temperature_2m_mean,temperature_2m_mean_p10,temperature_2m_mean_p90,relative_humidity_2m_mean,relative_humidity_2m_mean_p10,relative_humidity_2m_mean_p90,temperature_2m_min_absolute,temperature_2m_max_absolute
1,1,Jan,26.9,26.9,26.9,172.82,172.82,172.82,17.58,13.8,21.3,79.1,72.0,86.0,9.7,26.7
2,2,Feb,65.8,65.8,65.8,110.56,110.56,110.56,20.5,16.73,23.23,83.86,78.0,88.3,11.8,29.4
3,3,Mar,26.3,26.3,26.3,190.4,190.4,190.4,23.3,19.9,26.3,80.55,74.0,85.0,15.8,36.8
4,4,Apr,117.5,117.5,117.5,273.75,273.75,273.75,27.45,24.9,30.03,79.03,71.0,84.1,20.4,39.1
5,5,May,295.9,295.9,295.9,279.41,279.41,279.41,28.08,25.0,31.7,81.39,69.0,90.0,19.8,37.7
6,6,Jun,173.8,173.8,173.8,274.82,274.82,274.82,30.09,27.19,31.86,76.67,69.3,86.3,24.0,38.8
7,7,Jul,378.4,378.4,378.4,261.06,261.06,261.06,28.64,27.0,30.3,85.65,77.0,91.0,24.1,34.9
8,8,Aug,624.8,624.8,624.8,259.48,259.48,259.48,28.73,27.0,31.1,84.97,76.0,93.0,24.4,36.2
9,9,Sep,232.2,232.2,232.2,236.27,236.27,236.27,27.62,25.02,29.36,78.4,67.0,92.0,22.3,34.6
