month,day,avg_daytime_temperature,years_sampled
1,1,-16.64,1
1,2,-21.22,1
1,3,-21.94,1
1,4,-24.2,1
1,5,-16.22,1
1,6,-8.32,1
1,7,-20.85,1
1,8,-26.52,1
1,9,-16.55,1
1,10,-8.38,1
1,11,-11.42,1
1,12,-18.87,1
1,13,-16.44,1
1,14,-5.0,1
1,15,-5.3,1
1,16,1.64,1
1,17,-5.59,1
1,18,-1.67,1
1,19,-5.14,1
1,20,-6.33,1
1,21,-7.6,1
1,22,-8.43,1
1,23,-8.43,1
1,24,-9.86,1
1,25,-8.3,1
1,26,-7.94,1
1,27,-11.16,1
1,28,-4.94,1
1,29,-0.35,1
1,30,-0.91,1
1,31,-2.56,1
2,1,-6.64,1
2,2,-3.14,1
2,3,0.39,1
2,4,0.18,1
2,5,1.24,1
2,6,-2.86,1
2,7,-4.81,1
2,8,-5.53,1
2,9,-6.19,1
2,10,-11.59,1
2,11,-2.31,1
2,12,-3.22,1
2,13,-2.73,1
2,14,-6.04,1
2,15,-2.39,1
2,16,-9.13,1
2,17,-8.91,1
2,18,-9.13,1
2,19,-6.61,1
2,20,-11.68,1
2,21,-9.62,1
2,22,-8.6,1
2,23,-6.45,1
2,24,-3.64,1
2,25,-18.98,1
2,26,-17.39,1
2,27,-17.69,1
2,28,-18.3,1
3,1,-16.42,1
3,2,-15.06,1
3,3,-13.54,1
3,4,-13.93,1
3,5,-13.19,1
3,6,-4.84,1
3,7,-6.5,1
3,8,-8.75,1
3,9,-10.53,1
3,10,-13.56,1
3,11,-12.51,1
3,12,-12.81,1
3,13,-11.68,1
3,14,-10.1,1
3,15,-9.61,1
3,16,-10.47,1
3,17,-11.28,1
3,18,-12.63,1
3,19,-11.41,1
3,20,-8.94,1
3,21,-4.27,1
3,22,-4.52,1
3,23,-6.3,1
3,24,-6.48,1
3,25,-4.84,1
3,26,-5.05,1
3,27,-6.99,1
3,28,-5.35,1
3,29,-4.08,1
3,30,-2.76,1
3,31,-3.05,1
4,1,-1.98,1
4,2,-1.45,1
4,3,-0.73,1
4,4,1.06,1
4,5,2.64,1
4,6,1.46,1
4,7,3.06,1
4,8,2.82,1
4,9,2.99,1
4,10,1.72,1
4,11,2.15,1
4,12,1.81,1
4,13,4.32,1
4,14,2.35,1
4,15,0.86,1
4,16,2.03,1
4,17,2.59,1
4,18,3.32,1
4,19,3.27,1
4,20,4.28,1
4,21,6.64,1
4,22,4.91,1
4,23,7.63,1
4,24,4.87,1
4,25,8.11,1
4,26,7.95,1
4,27,6.13,1
4,28,4.71,1
4,29,6.16,1
4,30,4.64,1
5,1,3.54,1
5,2,7.81,1
5,3,6.98,1
5,4,5.68,1
5,5,7.54,1
5,6,6.68,1
5,7,7.14,1
5,8,6.36,1
5,9,4.26,1
5,10,4.96,1
5,11,7.32,1
5,12,6.95,1
5,13,9.5,1
5,14,9.5,1
5,15,10.16,1
5,16,9.06,1
5,17,7.47,1
5,18,9.41,1
5,19,8.06,1
5,20,7.06,1
5,21,8.35,1
5,22,8.45,1
5,23,6.66,1
5,24,7.56,1
5,25,9.22,1
5,26,10.14,1
5,27,9.72,1
5,28,10.46,1
5,29,11.43,1
5,30,10.09,1
5,31,11.74,1
6,1,12.46,1
6,2,16.8,1
6,3,20.25,1
6,4,20.07,1
6,5,20.1,1
6,6,16.18,1
6,7,14.75,1
6,8,15.37,1
6,9,14.22,1
6,10,15.91,1
6,11,14.87,1
6,12,15.52,1
6,13,15.38,1
6,14,12.51,1
6,15,14.73,1
6,16,15.53,1
6,17,15.36,1
6,18,17.95,1
6,19,19.41,1
6,20,15.49,1
6,21,15.64,1
6,22,15.33,1
6,23,12.66,1
6,24,14.68,1
6,25,16.32,1
6,26,18.27,1
6,27,15.61,1
6,28,15.08,1
6,29,13.75,1
6,30,12.39,1
7,1,15.46,1
7,2,16.49,1
7,3,15.13,1
7,4,12.46,1
7,5,15.19,1
7,6,17.22,1
7,7,18.48,1
7,8,16.23,1
7,9,14.52,1
7,10,18.68,1
7,11,15.34,1
7,12,12.26,1
7,13,13.36,1
7,14,12.01,1
7,15,13.1,1
7,16,11.95,1
7,17,11.19,1
7,18,11.68,1
7,19,11.31,1
7,20,12.16,1
7,21,12.94,1
7,22,12.25,1
7,23,14.51,1
7,24,17.42,1
7,25,15.95,1
7,26,18.04,1
7,27,17.02,1
7,28,15.9,1
7,29,17.18,1
7,30,19.85,1
7,31,19.91,1
8,1,19.18,1
8,2,16.78,1
8,3,16.48,1
8,4,14.91,1
8,5,15.95,1
8,6,16.21,1
8,7,16.71,1
8,8,18.18,1
8,9,18.09,1
8,10,18.4,1
8,11,17.7,1
8,12,17.48,1
8,13,18.86,1
8,14,20.77,1
8,15,18.49,1
8,16,17.41,1
8,17,14.48,1
8,18,16.5,1
8,19,14.4,1
8,20,14.2,1
8,21,15.5,1
8,22,12.43,1
8,23,15.37,1
8,24,15.27,1
8,25,14.35,1
8,26,15.17,1
8,27,14.72,1
8,28,14.79,1
8,29,15.35,1
8,30,13.23,1
8,31,11.0,1
9,1,11.77,1
9,2,13.0,1
9,3,14.54,1
9,4,15.67,1
9,5,17.85,1
9,6,13.52,1
9,7,12.99,1
9,8,12.82,1
9,9,15.88,1
9,10,15.59,1
9,11,13.76,1
9,12,15.54,1
9,13,14.2,1
9,14,13.78,1
9,15,12.65,1
9,16,13.75,1
9,17,12.92,1
9,18,9.88,1
9,19,10.02,1
9,20,10.45,1
9,21,10.29,1
9,22,9.88,1
