date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,4.3,4.3
2026-01-03,27.8,32.1
2026-01-04,5.4,37.5
2026-01-05,9.0,46.5
2026-01-06,6.0,52.5
2026-01-07,0.0,52.5
2026-01-08,0.0,52.5
2026-01-09,0.1,52.6
2026-01-10,0.0,52.6
2026-01-11,0.0,52.6
2026-01-12,0.0,52.6
2026-01-13,0.3,52.9
2026-01-14,0.9,53.8
2026-01-15,0.2,54.0
2026-01-16,12.2,66.2
2026-01-17,6.7,72.9
2026-01-18,16.0,88.9
2026-01-19,1.4,90.3
2026-01-20,3.3,93.6
2026-01-21,2.9,96.5
2026-01-22,3.9,100.4
2026-01-23,22.0,122.4
2026-01-24,17.8,140.2
2026-01-25,1.4,141.6
2026-01-26,0.2,141.8
2026-01-27,6.8,148.6
2026-01-28,0.0,148.6
2026-01-29,1.6,150.2
2026-01-30,1.5,151.7
2026-01-31,2.3,154.0
2026-02-01,0.0,154.0
2026-02-02,12.6,166.6
2026-02-03,4.2,170.8
2026-02-04,1.7,172.5
2026-02-05,5.4,177.9
2026-02-06,2.2,180.1
2026-02-07,9.0,189.1
2026-02-08,4.9,194.0
2026-02-09,10.8,204.8
2026-02-10,0.6,205.4
2026-02-11,0.0,205.4
2026-02-12,0.0,205.4
2026-02-13,9.2,214.6
2026-02-14,0.5,215.1
2026-02-15,0.0,215.1
2026-02-16,0.0,215.1
2026-02-17,0.0,215.1
2026-02-18,0.5,215.6
2026-02-19,0.0,215.6
2026-02-20,0.0,215.6
2026-02-21,0.0,215.6
2026-02-22,0.0,215.6
2026-02-23,0.0,215.6
2026-02-24,0.0,215.6
2026-02-25,0.0,215.6
2026-02-26,0.0,215.6
2026-02-27,0.0,215.6
2026-02-28,0.5,216.1
2026-03-01,0.0,216.1
2026-03-02,1.5,217.6
2026-03-03,11.7,229.3
2026-03-04,11.0,240.3
2026-03-05,2.8,243.1
2026-03-06,2.5,245.6
2026-03-07,0.6,246.2
2026-03-08,0.8,247.0
2026-03-09,2.0,249.0
2026-03-10,5.4,254.4
2026-03-11,0.2,254.6
2026-03-12,0.0,254.6
2026-03-13,0.0,254.6
2026-03-14,0.8,255.4
2026-03-15,0.0,255.4
2026-03-16,0.0,255.4
2026-03-17,6.1,261.5
2026-03-18,8.8,270.3
2026-03-19,10.1,280.4
2026-03-20,12.0,292.4
2026-03-21,3.2,295.6
2026-03-22,0.5,296.1
2026-03-23,0.0,296.1
2026-03-24,0.0,296.1
2026-03-25,0.0,296.1
2026-03-26,0.0,296.1
2026-03-27,0.0,296.1
2026-03-28,0.0,296.1
2026-03-29,0.0,296.1
2026-03-30,0.0,296.1
2026-03-31,0.0,296.1
2026-04-01,0.0,296.1
2026-04-02,0.0,296.1
2026-04-03,0.0,296.1
2026-04-04,0.0,296.1
2026-04-05,0.0,296.1
2026-04-06,0.4,296.5
2026-04-07,4.7,301.2
2026-04-08,4.9,306.1
2026-04-09,10.3,316.4
2026-04-10,2.1,318.5
2026-04-11,3.3,321.8
2026-04-12,1.3,323.1
2026-04-13,0.6,323.7
2026-04-14,0.0,323.7
2026-04-15,0.0,323.7
2026-04-16,0.0,323.7
2026-04-17,0.0,323.7
2026-04-18,0.0,323.7
2026-04-19,0.0,323.7
2026-04-20,0.0,323.7
2026-04-21,0.0,323.7
2026-04-22,0.8,324.5
2026-04-23,1.0,325.5
2026-04-24,1.4,326.9
2026-04-25,0.0,326.9
2026-04-26,0.0,326.9
2026-04-27,0.4,327.3
2026-04-28,0.4,327.7
2026-04-29,3.3,331.0
2026-04-30,0.0,331.0
2026-05-01,0.0,331.0
2026-05-02,0.0,331.0
2026-05-03,0.7,331.7
2026-05-04,0.0,331.7
2026-05-05,0.1,331.8
2026-05-06,0.8,332.6
2026-05-07,0.3,332.9
2026-05-08,0.0,332.9
2026-05-09,0.8,333.7
2026-05-10,0.0,333.7
2026-05-11,0.4,334.1
2026-05-12,0.0,334.1
2026-05-13,0.0,334.1
2026-05-14,0.3,334.4
2026-05-15,1.1,335.5
2026-05-16,1.5,337.0
2026-05-17,1.1,338.1
2026-05-18,0.3,338.4
2026-05-19,0.0,338.4
2026-05-20,0.0,338.4
2026-05-21,0.0,338.4
2026-05-22,0.0,338.4
2026-05-23,0.0,338.4
2026-05-24,0.0,338.4
2026-05-25,0.0,338.4
2026-05-26,0.0,338.4
2026-05-27,0.0,338.4
2026-05-28,0.0,338.4
2026-05-29,0.0,338.4
2026-05-30,0.0,338.4
2026-05-31,0.0,338.4
2026-06-01,0.0,338.4
2026-06-02,0.0,338.4
2026-06-03,0.0,338.4
2026-06-04,0.0,338.4
2026-06-05,0.4,338.8
2026-06-06,0.0,338.8
2026-06-07,0.0,338.8
2026-06-08,0.1,338.9
2026-06-09,0.0,338.9
2026-06-10,0.0,338.9
2026-06-11,0.0,338.9
2026-06-12,0.0,338.9
2026-06-13,0.0,338.9
2026-06-14,0.0,338.9
2026-06-15,0.4,339.3
2026-06-16,1.0,340.3
2026-06-17,0.0,340.3
2026-06-18,0.0,340.3
2026-06-19,0.0,340.3
2026-06-20,0.3,340.6
2026-06-21,0.0,340.6
2026-06-22,0.0,340.6
2026-06-23,0.1,340.7
2026-06-24,0.4,341.1
2026-06-25,0.0,341.1
2026-06-26,0.0,341.1
2026-06-27,0.5,341.6
2026-06-28,0.0,341.6
2026-06-29,0.0,341.6
2026-06-30,0.0,341.6
2026-07-01,0.0,341.6
2026-07-02,0.0,341.6
2026-07-03,0.0,341.6
2026-07-04,0.0,341.6
2026-07-05,0.0,341.6
2026-07-06,0.0,341.6
2026-07-07,0.0,341.6
2026-07-08,0.0,341.6
2026-07-09,0.0,341.6
2026-07-10,0.5,342.1
2026-07-11,0.0,342.1
2026-07-12,0.0,342.1
2026-07-13,0.0,342.1
2026-07-14,0.0,342.1
2026-07-15,0.0,342.1
2026-07-16,0.0,342.1
2026-07-17,0.0,342.1
2026-07-18,0.0,342.1
2026-07-19,0.0,342.1
2026-07-20,0.0,342.1
2026-07-21,0.0,342.1
2026-07-22,0.1,342.2
2026-07-23,0.0,342.2
2026-07-24,0.0,342.2
2026-07-25,0.0,342.2
2026-07-26,0.0,342.2
2026-07-27,0.0,342.2
2026-07-28,0.0,342.2
2026-07-29,0.0,342.2
2026-07-30,0.0,342.2
2026-07-31,0.0,342.2
2026-08-01,0.0,342.2
2026-08-02,0.0,342.2
2026-08-03,0.0,342.2
2026-08-04,0.0,342.2
2026-08-05,0.0,342.2
2026-08-06,0.0,342.2
2026-08-07,0.0,342.2
2026-08-08,0.0,342.2
2026-08-09,0.0,342.2
2026-08-10,0.0,342.2
2026-08-11,0.0,342.2
2026-08-12,0.0,342.2
2026-08-13,0.0,342.2
2026-08-14,0.0,342.2
2026-08-15,0.1,342.3
2026-08-16,0.1,342.4
2026-08-17,0.0,342.4
2026-08-18,0.0,342.4
2026-08-19,0.0,342.4
2026-08-20,1.1,343.5
2026-08-21,1.5,345.0
2026-08-22,0.0,345.0
2026-08-23,0.0,345.0
2026-08-24,0.0,345.0
2026-08-25,0.0,345.0
2026-08-26,0.0,345.0
2026-08-27,0.1,345.1
2026-08-28,0.1,345.2
2026-08-29,0.0,345.2
2026-08-30,0.0,345.2
2026-08-31,0.0,345.2
2026-09-01,0.1,345.3
2026-09-02,0.0,345.3
2026-09-03,0.0,345.3
2026-09-04,0.0,345.3
2026-09-05,0.1,345.4
2026-09-06,0.0,345.4
2026-09-07,0.2,345.6
2026-09-08,0.0,345.6
2026-09-09,0.3,345.9
2026-09-10,0.0,345.9
2026-09-11,0.0,345.9
2026-09-12,0.0,345.9
2026-09-13,0.0,345.9
2026-09-14,0.0,345.9
2026-09-15,0.0,345.9
2026-09-16,0.0,345.9
2026-09-17,0.0,345.9
2026-09-18,0.0,345.9
2026-09-19,0.0,345.9
2026-09-20,0.0,345.9
2026-09-21,0.0,345.9
2026-09-22,0.0,345.9
