date,precipitation_sum,accumulated_precipitation
2026-01-01,0.0,0.0
2026-01-02,0.4,0.4
2026-01-03,4.7,5.1
2026-01-04,0.0,5.1
2026-01-05,0.0,5.1
2026-01-06,0.0,5.1
2026-01-07,0.0,5.1
2026-01-08,0.0,5.1
2026-01-09,0.0,5.1
2026-01-10,3.9,9.0
2026-01-11,0.0,9.0
2026-01-12,0.0,9.0
2026-01-13,4.3,13.3
2026-01-14,0.0,13.3
2026-01-15,0.4,13.7
2026-01-16,0.0,13.7
2026-01-17,0.0,13.7
2026-01-18,0.0,13.7
2026-01-19,1.0,14.7
2026-01-20,6.6,21.3
2026-01-21,0.4,21.7
2026-01-22,0.0,21.7
2026-01-23,2.0,23.7
2026-01-24,0.0,23.7
2026-01-25,0.0,23.7
2026-01-26,0.0,23.7
2026-01-27,0.0,23.7
2026-01-28,0.2,23.9
2026-01-29,1.5,25.4
2026-01-30,0.0,25.4
2026-01-31,0.0,25.4
2026-02-01,0.0,25.4
2026-02-02,0.0,25.4
2026-02-03,7.4,32.8
2026-02-04,8.2,41.0
2026-02-05,0.4,41.4
2026-02-06,0.0,41.4
2026-02-07,4.4,45.8
2026-02-08,14.5,60.3
2026-02-09,6.2,66.5
2026-02-10,4.3,70.8
2026-02-11,0.6,71.4
2026-02-12,0.6,72.0
2026-02-13,0.0,72.0
2026-02-14,0.0,72.0
2026-02-15,2.0,74.0
2026-02-16,0.0,74.0
2026-02-17,0.0,74.0
2026-02-18,0.0,74.0
2026-02-19,0.0,74.0
2026-02-20,0.0,74.0
2026-02-21,0.0,74.0
2026-02-22,0.0,74.0
2026-02-23,0.0,74.0
2026-02-24,1.7,75.7
2026-02-25,0.2,75.9
2026-02-26,0.0,75.9
2026-02-27,0.0,75.9
2026-02-28,0.4,76.3
2026-03-01,0.0,76.3
2026-03-02,0.0,76.3
2026-03-03,0.0,76.3
2026-03-04,0.0,76.3
2026-03-05,0.0,76.3
2026-03-06,0.0,76.3
2026-03-07,0.0,76.3
2026-03-08,3.3,79.6
2026-03-09,3.0,82.6
2026-03-10,0.2,82.8
2026-03-11,0.0,82.8
2026-03-12,0.1,82.9
2026-03-13,8.1,91.0
2026-03-14,0.0,91.0
2026-03-15,1.0,92.0
2026-03-16,31.3,123.3
2026-03-17,6.3,129.6
2026-03-18,0.3,129.9
2026-03-19,0.0,129.9
2026-03-20,0.6,130.5
2026-03-21,0.3,130.8
2026-03-22,0.0,130.8
2026-03-23,0.3,131.1
2026-03-24,7.3,138.4
2026-03-25,14.8,153.2
2026-03-26,3.0,156.2
2026-03-27,18.6,174.8
2026-03-28,12.7,187.5
2026-03-29,0.0,187.5
2026-03-30,1.1,188.6
2026-03-31,2.5,191.1
2026-04-01,0.0,191.1
2026-04-02,0.0,191.1
2026-04-03,0.0,191.1
2026-04-04,10.2,201.3
2026-04-05,0.0,201.3
2026-04-06,0.0,201.3
2026-04-07,0.3,201.6
2026-04-08,0.2,201.8
2026-04-09,0.0,201.8
2026-04-10,0.0,201.8
2026-04-11,0.0,201.8
2026-04-12,2.3,204.1
2026-04-13,3.7,207.8
2026-04-14,0.0,207.8
2026-04-15,0.0,207.8
2026-04-16,0.0,207.8
2026-04-17,0.0,207.8
2026-04-18,0.0,207.8
2026-04-19,1.8,209.6
2026-04-20,11.3,220.9
2026-04-21,0.8,221.7
2026-04-22,0.0,221.7
2026-04-23,0.0,221.7
2026-04-24,0.0,221.7
2026-04-25,0.0,221.7
2026-04-26,0.1,221.8
2026-04-27,2.5,224.3
2026-04-28,0.2,224.5
2026-04-29,0.5,225.0
2026-04-30,0.0,225.0
2026-05-01,0.0,225.0
2026-05-02,0.0,225.0
2026-05-03,0.0,225.0
2026-05-04,0.0,225.0
2026-05-05,1.1,226.1
2026-05-06,0.0,226.1
2026-05-07,0.0,226.1
2026-05-08,0.0,226.1
2026-05-09,0.0,226.1
2026-05-10,0.0,226.1
2026-05-11,0.0,226.1
2026-05-12,1.2,227.3
2026-05-13,0.0,227.3
2026-05-14,0.0,227.3
2026-05-15,0.0,227.3
2026-05-16,7.5,234.8
2026-05-17,0.9,235.7
2026-05-18,1.4,237.1
2026-05-19,1.5,238.6
2026-05-20,1.2,239.8
2026-05-21,0.6,240.4
2026-05-22,0.1,240.5
2026-05-23,0.0,240.5
2026-05-24,0.0,240.5
2026-05-25,0.0,240.5
2026-05-26,0.0,240.5
2026-05-27,0.0,240.5
2026-05-28,0.0,240.5
2026-05-29,0.8,241.3
2026-05-30,0.0,241.3
2026-05-31,0.0,241.3
2026-06-01,0.0,241.3
2026-06-02,0.0,241.3
2026-06-03,0.0,241.3
2026-06-04,0.0,241.3
2026-06-05,0.0,241.3
2026-06-06,0.0,241.3
2026-06-07,0.0,241.3
2026-06-08,0.0,241.3
2026-06-09,0.0,241.3
2026-06-10,0.0,241.3
2026-06-11,0.0,241.3
2026-06-12,0.0,241.3
2026-06-13,0.0,241.3
2026-06-14,0.0,241.3
2026-06-15,0.0,241.3
2026-06-16,0.0,241.3
2026-06-17,0.0,241.3
2026-06-18,0.0,241.3
2026-06-19,0.0,241.3
2026-06-20,0.0,241.3
2026-06-21,0.0,241.3
2026-06-22,0.0,241.3
2026-06-23,0.0,241.3
2026-06-24,0.0,241.3
2026-06-25,0.0,241.3
2026-06-26,0.0,241.3
2026-06-27,0.0,241.3
2026-06-28,0.0,241.3
2026-06-29,0.0,241.3
2026-06-30,0.0,241.3
2026-07-01,0.0,241.3
2026-07-02,0.0,241.3
2026-07-03,0.0,241.3
2026-07-04,0.0,241.3
2026-07-05,0.0,241.3
2026-07-06,0.0,241.3
2026-07-07,0.0,241.3
2026-07-08,0.0,241.3
2026-07-09,0.0,241.3
2026-07-10,0.0,241.3
2026-07-11,0.0,241.3
2026-07-12,0.0,241.3
2026-07-13,0.0,241.3
2026-07-14,0.0,241.3
2026-07-15,0.0,241.3
2026-07-16,0.0,241.3
2026-07-17,0.0,241.3
2026-07-18,0.0,241.3
2026-07-19,0.0,241.3
2026-07-20,0.0,241.3
2026-07-21,0.0,241.3
2026-07-22,0.0,241.3
2026-07-23,0.0,241.3
2026-07-24,0.0,241.3
2026-07-25,0.0,241.3
2026-07-26,0.0,241.3
2026-07-27,0.0,241.3
2026-07-28,0.0,241.3
2026-07-29,0.0,241.3
2026-07-30,0.0,241.3
2026-07-31,0.0,241.3
2026-08-01,0.0,241.3
2026-08-02,0.0,241.3
2026-08-03,0.0,241.3
2026-08-04,0.0,241.3
2026-08-05,0.0,241.3
2026-08-06,0.0,241.3
2026-08-07,0.0,241.3
2026-08-08,0.0,241.3
2026-08-09,0.0,241.3
2026-08-10,0.0,241.3
2026-08-11,0.0,241.3
2026-08-12,0.0,241.3
2026-08-13,0.0,241.3
2026-08-14,0.0,241.3
2026-08-15,0.0,241.3
2026-08-16,0.0,241.3
2026-08-17,0.0,241.3
2026-08-18,0.0,241.3
2026-08-19,0.0,241.3
2026-08-20,0.0,241.3
2026-08-21,0.0,241.3
2026-08-22,0.2,241.5
2026-08-23,0.0,241.5
2026-08-24,0.0,241.5
2026-08-25,0.0,241.5
2026-08-26,0.0,241.5
2026-08-27,0.0,241.5
2026-08-28,0.0,241.5
2026-08-29,0.0,241.5
2026-08-30,0.0,241.5
2026-08-31,0.0,241.5
2026-09-01,0.0,241.5
2026-09-02,0.0,241.5
2026-09-03,0.0,241.5
2026-09-04,0.0,241.5
2026-09-05,0.0,241.5
2026-09-06,0.0,241.5
2026-09-07,0.0,241.5
2026-09-08,0.4,241.9
2026-09-09,0.1,242.0
2026-09-10,0.0,242.0
2026-09-11,0.0,242.0
2026-09-12,0.0,242.0
2026-09-13,0.0,242.0
2026-09-14,0.0,242.0
