date,daytime_temperature,daylight_hours_sampled
2026-01-01,16.62,11
2026-01-02,17.69,11
2026-01-03,18.24,11
2026-01-04,17.99,11
2026-01-05,18.63,11
2026-01-06,19.1,11
2026-01-07,19.63,11
2026-01-08,19.57,11
2026-01-09,19.33,11
2026-01-10,18.15,11
2026-01-11,13.04,11
2026-01-12,14.32,11
2026-01-13,16.02,11
2026-01-14,16.63,11
2026-01-15,12.55,11
2026-01-16,15.41,11
2026-01-17,16.65,11
2026-01-18,16.16,11
2026-01-19,16.32,11
2026-01-20,16.97,11
2026-01-21,15.01,11
2026-01-22,16.31,11
2026-01-23,17.87,11
2026-01-24,18.33,11
2026-01-25,19.95,11
2026-01-26,19.57,11
2026-01-27,17.13,11
2026-01-28,18.54,11
2026-01-29,19.38,11
2026-01-30,19.33,11
2026-01-31,10.89,11
2026-02-01,13.13,11
2026-02-02,15.07,11
2026-02-03,18.1,11
2026-02-04,17.8,11
2026-02-05,13.77,11
2026-02-06,17.19,11
2026-02-07,18.2,11
2026-02-08,19.3,11
2026-02-09,19.27,11
2026-02-10,21.33,11
2026-02-11,22.59,11
2026-02-12,21.54,11
2026-02-13,22.17,11
2026-02-14,22.61,11
2026-02-15,20.88,11
2026-02-16,21.44,11
2026-02-17,22.52,11
2026-02-18,23.57,11
2026-02-19,23.81,11
2026-02-20,23.74,11
2026-02-21,23.16,11
2026-02-22,13.45,11
2026-02-23,13.24,12
2026-02-24,15.78,12
2026-02-25,18.62,12
2026-02-26,20.33,12
2026-02-27,20.9,12
2026-02-28,20.95,12
2026-03-01,20.51,12
2026-03-02,19.51,12
2026-03-03,19.62,12
2026-03-04,19.61,12
2026-03-05,17.79,12
2026-03-06,17.94,12
2026-03-07,19.5,12
2026-03-08,20.39,12
2026-03-09,20.32,12
2026-03-10,20.81,12
2026-03-11,21.48,12
2026-03-12,18.78,12
2026-03-13,18.22,12
2026-03-14,19.45,12
2026-03-15,20.22,12
2026-03-16,19.16,12
2026-03-17,15.33,12
2026-03-18,17.12,12
2026-03-19,18.17,12
2026-03-20,17.47,12
2026-03-21,16.75,12
2026-03-22,17.46,12
2026-03-23,18.82,12
2026-03-24,18.26,12
2026-03-25,18.53,12
2026-03-26,18.51,12
2026-03-27,19.35,12
2026-03-28,17.11,12
2026-03-29,16.19,12
2026-03-30,16.29,12
2026-03-31,15.48,12
2026-04-01,16.79,12
2026-04-02,19.2,12
2026-04-03,21.4,12
2026-04-04,20.47,12
2026-04-05,18.83,12
2026-04-06,19.26,12
2026-04-07,19.17,12
2026-04-08,20.93,12
2026-04-09,21.07,12
2026-04-10,20.24,12
2026-04-11,19.54,12
2026-04-12,20.0,12
2026-04-13,20.43,12
2026-04-14,22.04,12
2026-04-15,22.96,12
2026-04-16,23.49,12
2026-04-17,24.43,12
2026-04-18,25.11,12
2026-04-19,21.31,12
2026-04-20,19.89,12
2026-04-21,21.42,12
