date,daytime_temperature,daylight_hours_sampled
2026-01-01,14.6,11
2026-01-02,15.79,11
2026-01-03,15.15,11
2026-01-04,14.79,11
2026-01-05,14.6,11
2026-01-06,14.47,11
2026-01-07,12.58,11
2026-01-08,11.19,11
2026-01-09,13.25,11
2026-01-10,13.72,11
2026-01-11,12.82,11
2026-01-12,12.89,11
2026-01-13,12.99,11
2026-01-14,12.55,11
2026-01-15,13.1,11
2026-01-16,15.32,11
2026-01-17,16.2,11
2026-01-18,16.05,11
2026-01-19,19.47,11
2026-01-20,20.03,11
2026-01-21,18.96,11
2026-01-22,19.69,11
2026-01-23,15.42,11
2026-01-24,13.86,11
2026-01-25,12.96,11
2026-01-26,14.47,11
2026-01-27,16.14,11
2026-01-28,16.04,11
2026-01-29,15.37,11
2026-01-30,16.05,11
2026-01-31,15.68,11
2026-02-01,18.02,11
2026-02-02,16.96,11
2026-02-03,16.16,11
2026-02-04,17.36,11
2026-02-05,17.67,11
2026-02-06,19.1,11
2026-02-07,20.27,11
2026-02-08,19.7,11
2026-02-09,20.33,11
2026-02-10,21.6,11
2026-02-11,23.14,11
2026-02-12,21.31,11
2026-02-13,21.67,11
2026-02-14,22.85,11
2026-02-15,24.25,11
2026-02-16,24.85,11
2026-02-17,24.54,11
2026-02-18,20.36,11
2026-02-19,23.24,11
2026-02-20,24.33,11
2026-02-21,24.03,11
2026-02-22,25.01,11
2026-02-23,25.55,11
2026-02-24,25.39,11
2026-02-25,25.7,11
2026-02-26,26.27,11
2026-02-27,27.36,11
2026-02-28,28.82,11
2026-03-01,27.22,11
2026-03-02,27.05,11
2026-03-03,27.58,11
2026-03-04,28.95,11
2026-03-05,30.06,11
2026-03-06,30.27,11
2026-03-07,30.36,11
2026-03-08,31.81,11
2026-03-09,31.28,11
2026-03-10,30.86,11
2026-03-11,32.53,11
2026-03-12,32.38,11
2026-03-13,29.66,11
2026-03-14,29.58,11
2026-03-15,25.04,11
2026-03-16,25.82,12
2026-03-17,26.25,13
2026-03-18,26.32,13
2026-03-19,24.03,13
2026-03-20,18.66,13
2026-03-21,21.23,13
2026-03-22,23.52,13
2026-03-23,22.68,13
2026-03-24,26.26,13
2026-03-25,27.51,13
2026-03-26,30.05,13
2026-03-27,26.35,13
2026-03-28,29.34,13
2026-03-29,30.35,13
2026-03-30,29.76,13
2026-03-31,28.79,13
2026-04-01,28.97,13
2026-04-02,30.89,13
2026-04-03,27.8,13
2026-04-04,26.23,13
2026-04-05,25.65,13
2026-04-06,27.72,13
2026-04-07,23.7,13
2026-04-08,22.34,13
2026-04-09,24.2,13
2026-04-10,26.69,13
2026-04-11,29.3,13
2026-04-12,30.66,13
2026-04-13,31.07,13
2026-04-14,33.7,13
2026-04-15,34.41,13
2026-04-16,35.59,13
2026-04-17,35.61,13
2026-04-18,35.62,13
2026-04-19,36.49,13
2026-04-20,35.75,13
2026-04-21,35.47,13
2026-04-22,36.37,13
2026-04-23,37.31,13
2026-04-24,38.12,13
2026-04-25,38.58,13
2026-04-26,38.14,13
2026-04-27,38.69,13
2026-04-28,35.22,13
2026-04-29,33.12,13
2026-04-30,33.47,13
2026-05-01,30.12,13
2026-05-02,33.03,13
2026-05-03,31.83,13
2026-05-04,26.82,13
2026-05-05,27.48,13
2026-05-06,30.35,13
2026-05-07,27.95,13
2026-05-08,29.74,13
2026-05-09,31.71,13
2026-05-10,33.36,13
2026-05-11,33.88,13
2026-05-12,33.49,13
2026-05-13,34.8,13
2026-05-14,35.42,13
2026-05-15,36.66,13
2026-05-16,36.39,14
2026-05-17,37.67,14
2026-05-18,38.61,14
2026-05-19,40.67,14
2026-05-20,40.34,14
2026-05-21,39.99,14
2026-05-22,39.22,14
2026-05-23,38.48,14
2026-05-24,38.89,14
2026-05-25,39.89,14
2026-05-26,39.49,14
2026-05-27,39.83,14
2026-05-28,35.79,14
2026-05-29,31.14,14
2026-05-30,29.19,14
2026-05-31,29.06,14
2026-06-01,29.57,14
2026-06-02,32.24,14
2026-06-03,34.54,14
2026-06-04,34.06,14
2026-06-05,30.99,14
2026-06-06,35.82,14
2026-06-07,35.61,14
2026-06-08,38.53,14
2026-06-09,39.66,14
2026-06-10,39.51,14
2026-06-11,33.53,14
2026-06-12,28.56,14
2026-06-13,29.96,14
2026-06-14,33.02,14
2026-06-15,32.35,14
2026-06-16,29.9,14
2026-06-17,33.43,14
2026-06-18,36.46,14
2026-06-19,35.13,14
2026-06-20,35.67,14
2026-06-21,34.96,14
2026-06-22,33.91,14
2026-06-23,34.96,14
2026-06-24,34.17,14
2026-06-25,35.31,14
2026-06-26,36.29,14
2026-06-27,36.76,14
2026-06-28,38.19,14
2026-06-29,38.57,14
2026-06-30,35.49,14
2026-07-01,29.75,14
2026-07-02,29.12,14
2026-07-03,32.89,14
2026-07-04,33.2,14
2026-07-05,32.19,14
2026-07-06,33.77,14
2026-07-07,30.19,14
2026-07-08,27.9,14
2026-07-09,26.56,14
2026-07-10,30.61,13
2026-07-11,32.18,13
2026-07-12,33.52,13
2026-07-13,33.91,13
2026-07-14,33.3,13
2026-07-15,32.98,13
2026-07-16,36.17,13
2026-07-17,35.65,13
2026-07-18,35.26,13
2026-07-19,34.45,13
2026-07-20,29.55,13
2026-07-21,28.22,13
2026-07-22,29.69,13
2026-07-23,30.23,13
2026-07-24,29.65,13
2026-07-25,30.42,13
2026-07-26,31.77,13
2026-07-27,33.2,13
2026-07-28,28.07,13
2026-07-29,30.21,13
2026-07-30,31.43,13
2026-07-31,30.72,13
2026-08-01,30.37,13
2026-08-02,30.78,13
2026-08-03,30.9,13
2026-08-04,28.49,13
2026-08-05,30.08,13
2026-08-06,27.38,13
2026-08-07,27.22,13
2026-08-08,29.83,13
2026-08-09,31.68,13
2026-08-10,29.71,13
2026-08-11,29.18,13
2026-08-12,32.28,13
2026-08-13,31.6,13
2026-08-14,29.31,13
2026-08-15,30.27,13
2026-08-16,31.58,13
2026-08-17,30.58,13
2026-08-18,31.37,13
2026-08-19,30.81,13
2026-08-20,30.42,13
2026-08-21,31.72,13
2026-08-22,31.0,13
2026-08-23,30.62,13
2026-08-24,29.83,13
2026-08-25,30.04,13
2026-08-26,29.72,13
2026-08-27,30.89,13
2026-08-28,32.15,13
2026-08-29,33.18,13
2026-08-30,33.11,13
2026-08-31,32.67,13
2026-09-01,31.53,13
2026-09-02,28.78,13
2026-09-03,29.89,13
2026-09-04,28.53,13
2026-09-05,26.92,13
2026-09-06,25.92,13
2026-09-07,30.21,13
2026-09-08,30.66,13
2026-09-09,31.71,13
2026-09-10,32.28,13
2026-09-11,29.51,13
2026-09-12,29.75,13
2026-09-13,31.05,12
2026-09-14,30.23,12
2026-09-15,30.28,12
2026-09-16,32.78,12
2026-09-17,30.38,12
