date,daytime_temperature,daylight_hours_sampled
2026-01-01,18.15,11
2026-01-02,19.05,11
2026-01-03,19.79,11
2026-01-04,18.95,11
2026-01-05,19.73,11
2026-01-06,20.29,11
2026-01-07,20.65,11
2026-01-08,19.96,11
2026-01-09,18.95,11
2026-01-10,16.34,11
2026-01-11,11.16,11
2026-01-12,12.97,11
2026-01-13,16.0,11
2026-01-14,17.14,11
2026-01-15,13.35,11
2026-01-16,18.2,11
2026-01-17,17.31,11
2026-01-18,12.82,11
2026-01-19,16.95,11
2026-01-20,15.47,11
2026-01-21,16.75,11
2026-01-22,18.32,11
2026-01-23,19.05,11
2026-01-24,19.73,11
2026-01-25,19.26,11
2026-01-26,16.52,11
2026-01-27,16.65,11
2026-01-28,17.52,11
2026-01-29,19.54,11
2026-01-30,18.36,11
2026-01-31,11.76,11
2026-02-01,13.06,11
2026-02-02,15.63,11
2026-02-03,19.08,11
2026-02-04,17.52,11
2026-02-05,12.35,11
2026-02-06,17.79,11
2026-02-07,18.91,11
2026-02-08,19.39,11
2026-02-09,19.56,11
2026-02-10,21.84,11
2026-02-11,22.28,11
2026-02-12,21.29,11
2026-02-13,23.22,11
2026-02-14,22.85,11
2026-02-15,19.79,11
2026-02-16,22.46,11
2026-02-17,23.93,11
2026-02-18,25.24,11
2026-02-19,25.08,11
2026-02-20,24.52,11
2026-02-21,24.19,11
2026-02-22,14.1,11
2026-02-23,13.04,11
2026-02-24,17.4,11
2026-02-25,21.27,11
2026-02-26,22.95,11
2026-02-27,22.92,11
2026-02-28,22.97,11
2026-03-01,21.2,12
2026-03-02,20.38,12
2026-03-03,20.18,12
2026-03-04,20.42,12
2026-03-05,18.79,12
2026-03-06,20.26,12
2026-03-07,20.96,12
2026-03-08,21.67,12
2026-03-09,21.22,12
2026-03-10,22.27,12
2026-03-11,22.36,12
2026-03-12,17.28,12
2026-03-13,20.31,12
2026-03-14,21.26,12
2026-03-15,22.22,12
2026-03-16,18.94,12
2026-03-17,15.56,12
2026-03-18,20.38,12
2026-03-19,19.67,12
2026-03-20,18.53,12
2026-03-21,18.18,12
2026-03-22,19.86,12
2026-03-23,20.2,12
2026-03-24,19.95,12
2026-03-25,19.69,12
2026-03-26,19.53,12
2026-03-27,20.41,12
2026-03-28,16.77,12
2026-03-29,17.71,12
2026-03-30,17.18,12
2026-03-31,17.94,12
2026-04-01,19.88,12
2026-04-02,21.97,12
2026-04-03,23.28,12
2026-04-04,23.67,12
2026-04-05,21.13,12
2026-04-06,20.02,12
2026-04-07,22.22,12
2026-04-08,23.5,12
2026-04-09,22.38,12
2026-04-10,22.33,12
2026-04-11,20.94,12
2026-04-12,20.99,12
2026-04-13,21.82,12
2026-04-14,22.81,12
2026-04-15,24.14,12
2026-04-16,24.83,12
2026-04-17,25.44,12
2026-04-18,26.7,12
2026-04-19,21.5,13
2026-04-20,20.94,13
2026-04-21,22.85,13
2026-04-22,22.62,13
2026-04-23,25.05,13
2026-04-24,25.57,13
2026-04-25,26.55,13
2026-04-26,27.27,13
2026-04-27,27.42,13
2026-04-28,27.28,13
2026-04-29,27.98,13
2026-04-30,28.37,13
2026-05-01,28.47,13
2026-05-02,24.75,13
2026-05-03,22.87,13
2026-05-04,26.45,13
2026-05-05,27.69,13
2026-05-06,27.87,13
2026-05-07,27.31,13
2026-05-08,26.58,13
2026-05-09,26.23,13
2026-05-10,24.48,13
2026-05-11,21.12,13
2026-05-12,20.32,13
2026-05-13,22.46,13
2026-05-14,24.14,13
