time,precipitation_sum,relative_humidity_2m_mean,sunshine_duration,temperature_2m_mean,temperature_2m_min,temperature_2m_max,sunshine_hours,calendar_month
2010-01-01,0.6,80,2163.03,-9.7,-12.8,-8.6,0.6008416666666667,1
2010-01-02,0.0,79,13229.58,-12.6,-17.8,-9.5,3.6748833333333333,1
2010-01-03,0.0,83,13409.79,-18.6,-20.1,-16.9,3.724941666666667,1
2010-01-04,0.0,87,13642.99,-17.8,-18.5,-16.2,3.789719444444444,1
2010-01-05,0.2,80,1538.1,-17.8,-19.4,-15.1,0.42724999999999996,1
2010-01-06,0.0,80,14102.2,-23.4,-24.8,-19.3,3.917277777777778,1
2010-01-07,0.0,80,10843.89,-20.4,-24.8,-16.1,3.0121916666666664,1
2010-01-08,0.0,78,14681.57,-21.3,-24.0,-17.4,4.078213888888889,1
2010-01-09,0.0,74,14938.8,-22.4,-25.1,-19.4,4.149666666666667,1
2010-01-10,0.0,76,15358.42,-18.7,-20.3,-16.7,4.266227777777778,1
2010-01-11,0.0,79,8516.56,-13.2,-18.7,-7.2,2.365711111111111,1
2010-01-12,0.0,90,13703.43,-8.1,-9.4,-6.9,3.8065083333333334,1
2010-01-13,0.0,90,16068.25,-9.3,-10.2,-8.4,4.463402777777778,1
2010-01-14,0.0,90,0.0,-7.5,-8.8,-6.2,0.0,1
2010-01-15,0.0,90,7810.21,-7.5,-8.3,-6.6,2.169502777777778,1
2010-01-16,0.0,92,0.0,-5.0,-7.6,-2.9,0.0,1
2010-01-17,0.9,89,0.0,-3.1,-4.5,-2.0,0.0,1
2010-01-18,1.2,91,0.0,-3.2,-4.0,-2.4,0.0,1
2010-01-19,0.0,92,17936.57,-4.7,-6.9,-3.7,4.982380555555555,1
2010-01-20,1.7,89,0.0,-4.0,-4.8,-3.3,0.0,1
2010-01-21,3.1,90,0.0,-3.1,-4.1,-2.1,0.0,1
2010-01-22,0.0,91,8126.56,-3.9,-4.7,-2.8,2.2573777777777777,1
2010-01-23,0.1,91,0.0,-4.2,-5.9,-3.2,0.0,1
2010-01-24,0.0,88,0.0,-6.9,-7.3,-6.1,0.0,1
2010-01-25,0.0,89,19051.18,-8.9,-12.7,-7.0,5.291994444444445,1
2010-01-26,0.0,87,17306.46,-12.2,-15.0,-8.1,4.80735,1
2010-01-27,0.0,90,10814.28,-4.5,-7.1,-2.3,3.003966666666667,1
2010-01-28,0.0,77,21130.69,-5.4,-8.3,-3.7,5.86963611111111,1
2010-01-29,1.0,86,0.0,-9.2,-11.3,-7.6,0.0,1
2010-01-30,0.8,85,9498.06,-14.2,-17.6,-11.9,2.63835,1
2010-01-31,0.8,82,803.44,-14.9,-17.5,-12.6,0.22317777777777778,1
2010-02-01,0.0,81,22575.27,-15.2,-17.7,-13.2,6.270908333333334,2
2010-02-02,1.6,81,0.0,-14.0,-18.5,-6.9,0.0,2
2010-02-03,8.5,83,0.0,-4.5,-6.6,-2.8,0.0,2
2010-02-04,0.9,88,13009.39,-3.5,-6.3,-2.0,3.6137194444444445,2
2010-02-05,0.0,91,4418.88,-6.2,-7.8,-4.8,1.2274666666666667,2
2010-02-06,0.0,91,1606.66,-3.5,-4.5,-1.7,0.4462944444444445,2
2010-02-07,0.0,85,24884.87,-8.4,-12.2,-4.3,6.9124638888888885,2
2010-02-08,0.0,82,25085.73,-12.9,-16.3,-7.9,6.968258333333333,2
2010-02-09,0.6,84,25201.87,-11.8,-17.1,-5.3,7.0005194444444445,2
2010-02-10,0.0,81,25491.07,-8.3,-13.9,-5.4,7.080852777777777,2
2010-02-11,0.0,87,25601.73,-11.8,-14.9,-8.5,7.1115916666666665,2
2010-02-12,0.0,84,26429.21,-10.3,-13.3,-5.9,7.341447222222222,2
2010-02-13,0.0,83,26955.23,-9.4,-12.4,-5.4,7.4875638888888885,2
2010-02-14,0.0,85,26645.53,-5.4,-8.5,-0.4,7.401536111111111,2
2010-02-15,0.0,91,26403.81,-6.0,-8.2,-3.6,7.334391666666667,2
2010-02-16,0.0,89,2388.71,-5.7,-7.2,-3.9,0.6635305555555555,2
2010-02-17,1.8,88,13894.32,-4.7,-6.4,-2.2,3.8595333333333333,2
2010-02-18,2.3,84,0.0,-6.7,-7.4,-5.5,0.0,2
2010-02-19,5.3,77,12683.63,-8.8,-10.7,-7.6,3.523230555555555,2
2010-02-20,6.7,75,0.0,-11.3,-12.7,-10.6,0.0,2
2010-02-21,0.3,68,24000.24,-14.0,-15.3,-12.9,6.666733333333334,2
2010-02-22,0.0,79,12978.35,-15.5,-18.4,-11.7,3.605097222222222,2
2010-02-23,0.2,83,16136.89,-11.6,-14.8,-7.4,4.482469444444444,2
2010-02-24,0.0,84,25443.04,-11.9,-17.1,-8.1,7.067511111111111,2
2010-02-25,1.3,85,9694.87,-7.7,-10.5,-4.9,2.693019444444445,2
2010-02-26,4.2,86,0.0,-3.8,-5.4,-2.1,0.0,2
2010-02-27,8.3,89,0.0,-1.3,-2.4,-0.4,0.0,2
2010-02-28,0.3,84,28241.91,-1.9,-3.3,-0.5,7.844975,2
2010-03-01,0.7,77,16367.04,-2.6,-4.8,-0.3,4.5464,3
2010-03-02,0.0,72,32549.32,-6.9,-11.0,-2.7,9.041477777777777,3
2010-03-03,0.0,69,32661.87,-5.9,-9.8,-0.4,9.072741666666666,3
2010-03-04,0.0,72,33239.95,-5.9,-8.8,-1.9,9.233319444444444,3
2010-03-05,0.0,76,26293.6,-9.2,-13.0,-5.7,7.3037777777777775,3
2010-03-06,0.0,79,34092.32,-10.4,-15.3,-5.6,9.470088888888888,3
2010-03-07,0.0,77,33956.52,-8.9,-14.3,-2.9,9.432366666666665,3
2010-03-08,0.0,82,34791.23,-4.8,-10.2,0.4,9.664230555555557,3
2010-03-09,0.0,79,29023.85,-3.1,-6.9,1.0,8.062180555555555,3
2010-03-10,0.0,84,34232.96,-1.5,-5.9,4.7,9.509155555555555,3
2010-03-11,0.0,89,35750.32,-1.3,-5.3,4.3,9.930644444444445,3
2010-03-12,0.0,78,23310.93,0.1,-2.8,2.9,6.475258333333334,3
2010-03-13,0.0,75,36057.1,-1.5,-7.0,4.7,10.01586111111111,3
2010-03-14,0.0,72,32263.96,-3.5,-8.2,1.3,8.962211111111111,3
2010-03-15,0.0,66,37438.82,-3.8,-8.9,1.9,10.399672222222222,3
2010-03-16,0.0,70,37602.57,-3.0,-9.2,3.1,10.445158333333334,3
2010-03-17,0.0,84,31864.57,-1.2,-7.6,3.6,8.851269444444444,3
2010-03-18,0.0,91,16949.54,1.6,-3.4,6.0,4.708205555555556,3
2010-03-19,1.1,94,17556.61,3.0,1.4,5.5,4.876836111111111,3
2010-03-20,0.0,83,39092.62,3.8,1.6,7.3,10.859061111111112,3
2010-03-21,6.3,83,6840.64,0.8,-1.5,2.6,1.900177777777778,3
2010-03-22,0.6,89,3626.41,0.0,-4.3,2.6,1.007336111111111,3
2010-03-23,9.5,93,10399.09,1.5,-2.0,4.0,2.888636111111111,3
2010-03-24,0.2,90,17649.55,-0.0,-5.1,4.9,4.902652777777778,3
2010-03-25,0.1,88,36616.09,2.5,0.6,5.4,10.17113611111111,3
2010-03-26,0.0,92,12494.09,1.4,-0.8,4.7,3.470580555555556,3
2010-03-27,3.4,94,11682.44,2.3,0.5,5.6,3.2451222222222222,3
2010-03-28,1.2,96,328.38,1.1,-1.2,3.4,0.09121666666666667,3
2010-03-29,3.6,95,26321.74,2.6,1.0,4.8,7.311594444444445,3
2010-03-30,1.3,85,12327.06,0.5,-3.8,3.5,3.424183333333333,3
2010-03-31,29.2,97,0.0,2.1,1.0,3.7,0.0,3
2010-04-01,5.8,96,9416.28,2.3,1.1,5.0,2.6156333333333337,4
2010-04-02,5.2,95,30613.94,2.5,1.0,5.0,8.503872222222222,4
2010-04-03,0.1,88,41102.21,3.0,0.9,7.9,11.417280555555555,4
2010-04-04,0.0,79,43232.05,2.4,-3.8,7.8,12.008902777777779,4
2010-04-05,0.4,85,5669.13,1.6,-0.3,4.2,1.5747583333333333,4
2010-04-06,1.4,95,2156.45,1.7,-1.2,3.4,0.5990138888888888,4
2010-04-07,0.0,94,15823.53,4.3,2.7,7.1,4.395425,4
2010-04-08,2.0,91,353.91,3.6,1.1,6.3,0.09830833333333334,4
2010-04-09,0.1,80,44053.46,4.5,-0.9,11.8,12.237072222222222,4
2010-04-10,0.0,65,45707.41,5.4,0.6,10.6,12.696502777777779,4
2010-04-11,0.0,75,45882.95,4.9,-2.4,11.8,12.745263888888887,4
2010-04-12,0.0,71,46134.61,6.0,0.2,12.2,12.815169444444445,4
2010-04-13,0.0,63,46306.35,6.7,1.1,11.8,12.862874999999999,4
2010-04-14,0.0,66,46707.6,6.3,0.3,11.8,12.974333333333332,4
2010-04-15,0.7,71,33338.28,6.5,0.9,13.2,9.260633333333333,4
2010-04-16,0.0,52,44793.52,6.3,1.6,10.7,12.442644444444444,4
2010-04-17,0.3,63,44531.1,7.5,3.2,12.7,12.36975,4
2010-04-18,0.3,53,48282.53,4.7,-0.3,9.6,13.411813888888888,4
2010-04-19,0.0,50,48449.39,3.2,-1.7,7.7,13.458163888888889,4
2010-04-20,0.1,70,47626.36,2.4,-2.4,6.4,13.229544444444445,4
2010-04-21,1.0,76,43794.83,3.0,-0.9,7.9,12.165230555555556,4
2010-04-22,0.0,67,48931.5,3.6,-3.6,9.8,13.592083333333333,4
