calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,24.08,19.8,28.8,6448
2,Feb,24.33,19.7,29.1,5820
3,Mar,23.6,19.4,27.9,5952
4,Apr,21.93,17.2,26.8,5376
5,May,19.85,14.8,25.2,5456
6,Jun,18.74,13.3,24.2,5280
7,Jul,18.61,12.3,24.6,5456
8,Aug,19.67,12.9,26.8,5456
9,Sep,21.93,15.2,29.8,5747
10,Oct,21.92,16.3,28.5,6448
11,Nov,22.07,17.0,27.6,6240
12,Dec,23.77,19.2,28.7,6448
