calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,26.93,24.0,29.5,5456
2,Feb,27.7,24.2,30.8,5196
3,Mar,29.02,25.3,32.3,6122
4,Apr,30.52,26.4,33.9,6240
5,May,30.74,27.3,34.2,6448
6,Jun,28.95,26.4,31.5,6240
7,Jul,28.03,25.8,30.4,6448
8,Aug,27.84,25.7,30.0,6448
9,Sep,27.81,25.6,30.0,5948
10,Oct,27.92,25.5,30.1,5952
11,Nov,28.29,25.43,30.8,5624
12,Dec,27.63,24.9,30.2,5456
