calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,3.13,-4.2,10.5,4900
2,Feb,5.21,-2.1,13.5,4760
3,Mar,9.66,1.7,18.3,6024
4,Apr,15.36,7.6,23.7,6252
5,May,20.29,12.9,27.6,7285
6,Jun,25.28,19.0,31.5,7200
7,Jul,27.93,22.5,33.5,7268
8,Aug,26.38,21.4,31.2,6712
9,Sep,23.26,17.3,29.3,6081
10,Oct,17.21,10.7,23.8,5456
11,Nov,10.42,3.3,17.9,4803
12,Dec,6.12,-0.4,13.1,4464
