calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,10.34,6.5,13.8,4676
2,Feb,10.72,5.9,14.5,4752
3,Mar,13.01,8.5,16.9,5868
4,Apr,15.66,11.5,19.6,6557
5,May,18.8,14.7,22.9,7208
6,Jun,23.1,18.8,27.5,7680
7,Jul,26.06,22.3,29.4,7537
8,Aug,26.31,22.2,30.3,6944
9,Sep,23.02,19.1,26.8,5916
10,Oct,18.93,15.0,22.5,5500
11,Nov,14.5,10.3,18.3,4669
12,Dec,11.41,7.4,14.7,4340
