calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,14.03,10.9,17.2,5952
2,Feb,14.08,11.0,17.2,5424
3,Mar,14.07,11.0,17.1,5952
4,Apr,14.24,11.3,17.1,5760
5,May,14.38,11.5,17.3,5952
6,Jun,14.34,11.1,17.4,5760
7,Jul,14.67,11.0,18.1,5952
8,Aug,15.24,11.3,19.0,5952
9,Sep,15.46,11.5,19.6,5760
10,Oct,14.11,10.3,17.9,6432
11,Nov,13.75,10.3,17.2,6240
12,Dec,14.14,11.0,17.4,5992
