calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,22.63,16.7,26.9,5952
2,Feb,23.34,16.8,27.9,5424
3,Mar,23.17,17.1,28.1,5952
4,Apr,21.56,16.9,25.3,5760
5,May,20.77,16.3,24.1,5952
6,Jun,19.88,15.1,23.6,5760
7,Jul,19.35,14.0,23.5,5952
8,Aug,19.62,14.3,24.1,5952
9,Sep,21.17,15.2,25.7,5760
10,Oct,22.18,16.5,26.6,5952
11,Nov,20.87,16.4,24.5,5760
12,Dec,21.38,16.5,25.1,5952
