calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,16.99,9.8,22.4,5456
2,Feb,19.02,11.2,24.8,5064
3,Mar,20.42,11.6,26.9,5952
4,Apr,21.99,14.3,27.5,5760
5,May,21.84,15.0,27.8,6614
6,Jun,19.69,14.3,25.7,6588
7,Jul,18.33,14.3,22.1,6448
8,Aug,18.43,14.1,22.0,6284
9,Sep,18.0,13.8,21.6,5760
10,Oct,17.7,12.4,22.2,5952
11,Nov,17.23,10.5,22.8,5393
12,Dec,17.04,10.2,21.91,5420
