time,precipitation_sum,relative_humidity_2m_mean,sunshine_duration,temperature_2m_mean,temperature_2m_min,temperature_2m_max,sunshine_hours,calendar_month
2010-01-01,11.5,83,27407.37,9.7,7.5,11.6,7.613158333333333,1
2010-01-02,0.9,82,706.58,10.7,8.0,12.9,0.19627222222222224,1
2010-01-03,13.7,86,16295.16,12.5,9.4,14.2,4.526433333333333,1
2010-01-04,8.0,88,0.0,10.8,9.3,12.6,0.0,1
2010-01-05,0.0,82,29062.83,8.2,5.5,10.8,8.073008333333334,1
2010-01-06,0.4,79,28875.21,5.4,0.7,9.0,8.020891666666666,1
2010-01-07,0.0,73,29947.09,5.6,3.1,8.5,8.318636111111111,1
2010-01-08,0.0,69,30022.87,4.2,2.0,7.3,8.33968611111111,1
2010-01-09,0.0,76,30103.13,3.4,-0.2,7.3,8.361980555555556,1
2010-01-10,4.9,77,7735.61,3.5,0.7,4.5,2.1487805555555552,1
2010-01-11,0.6,76,27061.59,6.5,2.7,10.4,7.517108333333334,1
2010-01-12,32.6,84,9738.27,11.3,9.8,12.9,2.7050750000000003,1
2010-01-13,33.9,90,0.0,11.1,9.3,14.0,0.0,1
2010-01-14,9.5,87,25391.07,10.6,7.6,12.7,7.053075,1
2010-01-15,3.2,84,0.0,9.6,7.2,12.1,0.0,1
2010-01-16,33.8,91,0.0,12.9,11.6,13.8,0.0,1
2010-01-17,4.1,88,7559.42,11.8,10.1,14.6,2.099838888888889,1
2010-01-18,1.8,86,6392.14,12.6,10.5,14.7,1.7755944444444445,1
2010-01-19,3.1,85,29639.2,12.3,11.0,13.3,8.23311111111111,1
2010-01-20,9.0,86,29927.71,11.1,8.7,13.3,8.313252777777777,1
2010-01-21,3.9,83,15098.81,10.5,8.1,13.0,4.1941138888888885,1
2010-01-22,2.8,86,0.0,12.2,10.1,13.9,0.0,1
2010-01-23,0.6,89,29336.53,10.8,8.1,15.1,8.14903611111111,1
2010-01-24,0.0,81,31286.37,10.3,7.9,14.3,8.690658333333333,1
2010-01-25,0.0,73,31487.62,7.8,4.7,11.7,8.746561111111111,1
2010-01-26,0.0,65,31636.48,7.7,4.4,12.6,8.78791111111111,1
2010-01-27,0.0,66,31796.21,6.4,2.9,10.8,8.832280555555556,1
2010-01-28,0.0,67,31966.31,6.3,1.8,10.9,8.879530555555556,1
2010-01-29,0.0,86,26610.61,7.9,5.0,11.1,7.391836111111111,1
2010-01-30,0.3,85,29718.35,8.5,6.8,11.0,8.255097222222222,1
2010-01-31,1.0,89,29966.25,8.4,6.0,11.2,8.323958333333334,1
2010-02-01,0.0,82,32812.57,6.9,3.5,11.9,9.114602777777778,2
2010-02-02,0.0,76,32960.2,7.3,2.9,14.2,9.15561111111111,2
2010-02-03,0.0,76,28045.08,8.4,3.5,14.9,7.7903,2
2010-02-04,11.6,83,7995.66,11.0,9.3,13.5,2.2210166666666664,2
2010-02-05,4.4,79,31818.27,10.9,9.3,12.8,8.838408333333334,2
2010-02-06,0.2,89,26837.6,10.9,8.3,14.2,7.454888888888888,2
2010-02-07,3.6,86,19917.77,10.4,7.1,14.7,5.532713888888889,2
2010-02-08,4.0,90,27106.19,11.3,9.3,13.8,7.529497222222222,2
2010-02-09,0.3,87,32346.68,10.1,8.4,13.1,8.985188888888889,2
2010-02-10,9.9,89,749.33,7.6,5.8,9.4,0.20814722222222223,2
2010-02-11,0.0,78,34350.9,6.6,2.3,10.9,9.541916666666667,2
2010-02-12,0.0,57,33666.54,5.4,2.9,9.0,9.351816666666666,2
2010-02-13,0.0,64,34667.47,5.0,1.7,10.1,9.629852777777778,2
2010-02-14,0.0,63,30636.34,4.6,0.7,9.3,8.510094444444444,2
2010-02-15,2.3,63,12025.61,6.2,3.6,8.4,3.3404472222222226,2
2010-02-16,0.3,72,20860.28,8.1,6.1,10.9,5.794522222222222,2
2010-02-17,3.9,83,19405.19,8.5,7.3,10.9,5.390330555555555,2
2010-02-18,0.4,81,32349.03,8.2,5.8,11.7,8.985841666666666,2
2010-02-19,0.2,78,35131.95,7.1,4.3,10.1,9.758875,2
2010-02-20,2.1,81,33435.72,7.6,4.3,10.8,9.287700000000001,2
2010-02-21,17.4,85,26392.05,10.7,8.1,14.2,7.331125,2
2010-02-22,30.0,90,32794.64,11.5,10.1,13.1,9.109622222222223,2
2010-02-23,26.9,88,23685.45,11.0,9.8,13.0,6.579291666666667,2
2010-02-24,19.1,83,7989.32,11.8,10.5,13.9,2.2192555555555553,2
2010-02-25,27.9,84,31985.49,12.4,9.4,14.1,8.884858333333334,2
2010-02-26,2.6,80,28228.96,10.4,7.7,13.1,7.841377777777778,2
2010-02-27,34.8,85,6309.3,11.9,8.7,16.2,1.7525833333333334,2
2010-02-28,15.6,84,1807.43,9.3,7.5,11.2,0.5020638888888889,2
2010-03-01,6.7,81,34441.52,10.4,7.9,13.5,9.567088888888888,3
2010-03-02,6.5,71,28304.16,11.6,7.5,17.4,7.862266666666667,3
2010-03-03,0.5,78,36711.3,12.0,8.8,15.4,10.197583333333334,3
2010-03-04,0.0,89,33098.41,10.5,4.6,15.0,9.19400277777778,3
2010-03-05,9.4,86,0.0,9.5,8.2,10.9,0.0,3
2010-03-06,2.8,72,33226.19,10.5,7.9,13.7,9.229497222222223,3
2010-03-07,10.3,84,20847.71,11.0,9.4,13.4,5.7910305555555555,3
2010-03-08,0.0,69,18459.23,8.7,6.1,10.6,5.127563888888889,3
2010-03-09,0.0,55,38244.43,7.3,2.6,12.2,10.623452777777779,3
2010-03-10,0.0,73,38302.8,7.2,2.2,12.7,10.639666666666667,3
2010-03-11,0.0,68,38402.49,7.6,2.7,13.2,10.667358333333333,3
2010-03-12,0.0,64,38598.41,8.1,3.2,12.4,10.721780555555556,3
2010-03-13,0.0,73,38830.71,8.0,2.1,13.6,10.786308333333332,3
2010-03-14,0.0,67,39080.98,8.4,3.5,14.0,10.855827777777778,3
2010-03-15,0.0,67,38807.37,9.4,3.8,16.0,10.779825,3
2010-03-16,0.0,71,37653.88,10.3,4.8,17.7,10.45941111111111,3
2010-03-17,0.0,79,30114.25,10.9,4.6,17.9,8.365069444444444,3
2010-03-18,0.7,77,17081.67,14.0,10.4,16.6,4.744908333333333,3
2010-03-19,19.2,82,14494.74,14.7,12.9,18.2,4.026316666666666,3
2010-03-20,20.6,93,26204.35,14.6,13.3,16.3,7.27898611111111,3
2010-03-21,1.2,89,39089.73,13.2,10.6,16.6,10.858258333333334,3
2010-03-22,0.0,84,40585.25,11.1,7.9,15.6,11.273680555555556,3
2010-03-23,0.2,86,31679.14,12.2,8.0,17.1,8.799761111111112,3
2010-03-24,7.0,82,33961.58,12.2,11.0,14.0,9.433772222222222,3
2010-03-25,28.1,78,33908.35,10.2,9.0,11.6,9.41898611111111,3
2010-03-26,15.9,80,40062.36,10.8,9.1,13.2,11.128433333333334,3
2010-03-27,0.0,77,30877.12,11.4,8.6,14.3,8.576977777777778,3
2010-03-28,0.0,84,39476.4,10.7,5.8,16.1,10.965666666666667,3
2010-03-29,29.1,85,34896.57,11.4,9.7,14.1,9.693491666666667,3
2010-03-30,4.9,75,37468.79,10.6,8.9,12.5,10.407997222222223,3
2010-03-31,6.4,79,29461.78,10.2,8.6,12.6,8.183827777777777,3
2010-04-01,0.0,79,40694.7,8.9,5.0,11.7,11.304083333333333,4
2010-04-02,8.1,80,30786.92,10.8,9.1,13.4,8.551922222222222,4
2010-04-03,9.7,82,40536.01,10.1,8.0,12.5,11.260002777777778,4
2010-04-04,0.0,78,42002.87,9.3,5.4,14.0,11.66746388888889,4
2010-04-05,0.0,71,43067.64,11.7,4.2,19.3,11.963233333333333,4
2010-04-06,0.5,78,28641.78,11.3,6.6,15.9,7.956049999999999,4
2010-04-07,0.0,73,43168.72,12.9,8.9,17.5,11.991311111111111,4
2010-04-08,0.0,62,43591.98,14.3,9.4,20.3,12.108883333333335,4
2010-04-09,0.0,60,43749.9,14.8,9.9,21.3,12.152750000000001,4
2010-04-10,0.0,62,43906.84,15.8,9.6,22.1,12.196344444444444,4
2010-04-11,0.0,64,44062.7,16.2,9.9,23.1,12.239638888888889,4
2010-04-12,0.9,61,42698.06,14.9,10.3,19.1,11.860572222222222,4
2010-04-13,0.3,53,42479.38,13.6,8.6,18.4,11.799827777777777,4
2010-04-14,2.7,65,38870.95,13.9,9.6,18.5,10.79748611111111,4
2010-04-15,14.7,78,34257.23,15.1,12.2,19.3,9.515897222222224,4
2010-04-16,5.2,75,37223.81,15.4,12.8,20.2,10.339947222222222,4
2010-04-17,6.9,82,41623.15,14.2,10.7,17.9,11.56198611111111,4
2010-04-18,6.4,83,42849.11,14.1,10.4,18.1,11.902530555555556,4
2010-04-19,0.0,84,42910.41,14.3,9.1,19.2,11.919558333333335,4
2010-04-20,0.3,74,38383.86,17.3,11.9,22.5,10.662183333333333,4
2010-04-21,9.1,83,44948.76,16.4,13.7,20.2,12.485766666666667,4
2010-04-22,5.4,89,45579.41,15.2,11.7,18.4,12.660947222222223,4
2010-04-23,0.0,84,45336.25,14.7,11.1,18.6,12.593402777777778,4
2010-04-24,0.0,85,43603.23,14.7,10.6,18.8,12.112008333333334,4
