calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,-1.47,-8.9,5.2,4960
2,Feb,1.73,-5.1,8.1,4892
3,Mar,7.43,0.8,13.9,5892
4,Apr,13.4,7.1,19.8,6398
5,May,18.85,13.0,24.7,6944
6,Jun,23.83,18.9,28.4,6720
7,Jul,26.33,22.4,30.4,6944
8,Aug,26.77,22.7,31.0,6919
9,Sep,22.74,18.0,27.0,5794
10,Oct,15.81,9.4,21.3,5640
11,Nov,8.45,1.02,15.3,4863
12,Dec,0.13,-7.0,6.8,4960
