calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,21.35,16.7,25.6,5928
2,Feb,21.46,17.1,25.5,5424
3,Mar,21.33,17.3,25.3,5952
4,Apr,20.58,16.5,24.4,6195
5,May,20.55,16.6,24.2,6448
6,Jun,20.68,16.1,24.6,6240
7,Jul,21.01,15.7,25.33,6448
8,Aug,21.01,15.8,25.4,6448
9,Sep,20.92,16.0,25.2,6056
10,Oct,20.05,16.0,23.6,5952
11,Nov,19.74,15.9,23.0,5760
12,Dec,20.71,16.6,24.3,5520
