calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,5.68,-0.5,11.4,4970
2,Feb,7.25,0.3,13.5,4972
3,Mar,12.77,5.0,19.5,5887
4,Apr,19.18,11.7,26.4,6370
5,May,25.17,17.7,31.9,6944
6,Jun,31.26,24.3,36.7,6720
7,Jul,33.64,27.1,38.9,6944
8,Aug,32.19,25.7,37.4,6825
9,Sep,28.41,21.7,34.2,5791
10,Oct,21.01,13.9,27.6,5677
11,Nov,12.3,5.7,18.9,4875
12,Dec,7.2,1.1,12.7,4960
