calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,-0.25,-5.9,4.6,2739
2,Feb,0.79,-4.0,5.5,3905
3,Mar,1.8,-2.6,6.0,5859
4,Apr,4.41,0.1,8.3,7241
5,May,7.14,3.4,10.6,9218
6,Jun,9.91,6.61,13.4,9942
7,Jul,11.84,8.9,15.0,9608
8,Aug,11.59,8.6,14.5,8101
9,Sep,8.95,5.4,12.1,6234
10,Oct,5.4,1.4,9.0,4819
11,Nov,2.29,-2.5,7.0,3109
12,Dec,-0.53,-5.9,5.4,2084
