calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,28.16,22.9,32.1,5952
2,Feb,29.6,25.0,33.0,5424
3,Mar,30.94,26.81,34.3,5952
4,Apr,31.89,27.8,35.6,5860
5,May,31.03,27.2,34.8,6448
6,Jun,30.01,26.8,33.0,6240
7,Jul,29.26,26.3,32.0,6301
8,Aug,29.32,26.6,31.9,5952
9,Sep,28.77,26.0,31.4,5760
10,Oct,28.63,25.5,31.4,5656
11,Nov,28.9,25.0,32.0,5280
12,Dec,28.08,23.1,32.2,5483
