calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,7.23,1.7,12.0,4927
2,Feb,9.21,3.1,15.2,4717
3,Mar,11.72,5.4,18.9,5961
4,Apr,14.93,8.1,22.37,6384
5,May,19.42,11.6,27.55,7236
6,Jun,24.62,16.1,32.9,7200
7,Jul,28.94,20.7,35.7,7225
8,Aug,28.71,20.6,35.5,6818
9,Sep,23.08,16.1,29.86,6045
10,Oct,17.88,11.3,24.9,5456
11,Nov,11.44,6.2,16.5,4727
12,Dec,8.18,3.0,12.6,4464
