calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,27.09,25.0,29.0,5952
2,Feb,27.73,25.4,29.9,5424
3,Mar,28.14,26.0,30.2,5952
4,Apr,28.15,26.3,29.8,5976
5,May,28.37,26.6,30.0,6448
6,Jun,28.26,26.5,29.9,6063
7,Jul,28.2,26.5,29.9,5952
8,Aug,27.92,26.3,29.6,5952
9,Sep,27.89,26.1,29.7,6092
10,Oct,27.87,25.9,29.7,5952
11,Nov,27.35,25.5,29.2,5760
12,Dec,27.15,25.3,29.0,6052
