calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,17.75,9.7,23.9,5456
2,Feb,19.96,11.4,26.6,4972
3,Mar,21.53,11.9,28.7,5952
4,Apr,24.03,15.4,30.3,5951
5,May,24.5,16.8,30.9,6564
6,Jun,22.08,15.9,28.5,6538
7,Jul,20.88,15.8,25.4,6448
8,Aug,21.24,15.7,25.9,6364
9,Sep,20.48,15.3,25.1,5760
10,Oct,19.83,13.8,25.3,5952
11,Nov,18.51,11.2,25.0,5463
12,Dec,18.24,10.7,24.0,5332
