calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,27.15,24.3,29.7,6448
2,Feb,27.14,24.3,29.6,5876
3,Mar,27.71,24.5,30.3,6383
4,Apr,28.17,24.7,31.0,5760
5,May,28.52,24.8,31.5,5952
6,Jun,28.44,24.8,31.3,5512
7,Jul,28.74,25.2,31.6,5456
8,Aug,29.06,24.9,32.1,5716
9,Sep,29.24,24.7,32.5,5760
10,Oct,29.35,25.3,32.7,5952
11,Nov,28.53,25.1,31.6,5760
12,Dec,27.77,24.8,30.6,6280
