calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,17.1,12.4,21.0,5216
2,Feb,18.12,12.8,22.6,5331
3,Mar,20.86,16.61,24.7,5952
4,Apr,23.78,20.3,26.9,5932
5,May,26.44,23.8,29.1,6558
6,Jun,28.13,26.1,30.1,6720
7,Jul,28.81,26.6,31.0,6944
8,Aug,28.7,26.5,30.9,6290
9,Sep,28.2,25.99,30.4,5760
10,Oct,25.79,22.5,28.9,5661
11,Nov,22.67,18.6,26.1,5280
12,Dec,18.0,12.7,22.6,5360
