calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,5.4,0.0,10.5,4464
2,Feb,6.75,0.5,11.7,4620
3,Mar,9.63,4.1,15.4,5908
4,Apr,12.74,6.7,19.2,6548
5,May,15.79,10.2,22.0,7588
6,Jun,19.51,13.7,26.2,7680
7,Jul,21.67,15.8,27.9,7616
8,Aug,21.54,15.9,27.6,7156
9,Sep,18.57,13.0,24.4,6024
10,Oct,14.62,9.7,19.5,5317
11,Nov,9.58,4.7,14.3,4472
12,Dec,6.59,0.9,11.4,4040
