calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,5.91,0.16,10.8,279
2,Feb,9.71,4.25,14.3,286
3,Mar,11.11,6.3,16.2,370
4,Apr,15.39,8.9,22.22,409
5,May,18.41,10.63,29.77,474
6,Jun,21.23,14.75,24.95,16
