calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,12.74,8.8,15.9,4960
2,Feb,13.4,9.9,16.7,4940
3,Mar,14.81,11.3,18.7,5846
4,Apr,16.88,13.1,21.7,6477
5,May,19.67,15.0,25.3,6944
6,Jun,21.85,17.4,27.2,7080
7,Jul,23.98,19.1,29.6,7200
8,Aug,24.58,19.6,30.0,6847
9,Sep,23.22,19.1,28.1,5840
10,Oct,20.55,16.6,25.5,5627
11,Nov,16.03,12.59,19.2,4800
12,Dec,13.62,9.9,16.7,4960
