calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,19.62,11.6,26.4,5008
2,Feb,20.99,12.6,28.6,5150
3,Mar,24.05,14.8,31.5,5952
4,Apr,27.2,17.8,34.4,6045
5,May,29.82,20.6,36.7,6942
6,Jun,34.55,26.8,40.31,6720
7,Jul,34.17,27.9,39.9,6944
8,Aug,34.0,27.8,40.0,6680
9,Sep,32.6,26.5,38.7,5760
10,Oct,29.85,21.8,36.7,5588
11,Nov,23.97,15.5,31.5,5276
12,Dec,20.23,12.8,27.1,4960
