calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,-3.58,-11.1,2.8,3392
2,Feb,-1.68,-8.7,3.8,4132
3,Mar,2.41,-3.2,7.8,5841
4,Apr,7.35,1.9,13.5,7038
5,May,12.6,6.4,19.7,8504
6,Jun,16.5,11.4,22.1,9013
7,Jul,18.5,13.8,24.2,8846
8,Aug,17.1,13.3,21.0,7672
9,Sep,13.83,9.7,18.1,6166
10,Oct,8.12,3.43,12.5,5004
11,Nov,3.14,-2.3,8.2,3652
12,Dec,-1.7,-9.1,4.0,3066
