calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,-1.33,-7.4,3.8,3468
2,Feb,-0.32,-6.2,4.5,4239
3,Mar,2.72,-2.7,8.3,5895
4,Apr,6.8,1.4,12.4,6963
5,May,11.99,6.1,18.3,8456
6,Jun,16.55,11.5,22.1,8992
7,Jul,18.92,14.3,23.9,8800
8,Aug,18.06,13.9,22.3,7694
9,Sep,14.37,10.2,18.6,6159
10,Oct,8.85,4.2,13.3,5078
11,Nov,4.24,-1.0,8.9,3676
12,Dec,0.46,-6.0,5.6,2976
