calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,26.67,19.9,34.0,6944
2,Feb,26.79,20.1,33.9,6121
3,Mar,25.36,19.4,31.8,5952
4,Apr,21.91,16.3,27.7,5460
5,May,18.47,13.5,23.2,5246
6,Jun,16.09,11.9,19.6,4800
7,Jul,15.15,11.1,18.31,4960
8,Aug,15.5,11.1,19.2,5329
9,Sep,16.81,12.4,21.3,5801
10,Oct,19.01,14.0,24.8,6448
11,Nov,22.19,16.3,29.2,6376
12,Dec,25.02,18.6,32.4,6944
