calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,10.42,4.5,15.0,4960
2,Feb,12.35,6.7,17.5,4791
3,Mar,14.51,8.6,20.8,5952
4,Apr,17.63,11.1,24.7,6416
5,May,22.07,14.4,29.9,6944
6,Jun,26.35,17.7,34.7,6866
7,Jul,30.19,21.33,37.4,6944
8,Aug,30.09,21.3,37.1,6910
9,Sep,26.06,18.8,32.7,5867
10,Oct,21.3,14.4,28.6,5551
11,Nov,14.69,9.5,19.7,4912
12,Dec,11.52,6.2,15.9,4960
