calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,28.29,24.2,32.9,6448
2,Feb,28.51,24.5,33.0,5876
3,Mar,27.17,23.7,30.9,6287
4,Apr,25.64,22.4,29.4,5280
5,May,23.66,20.4,27.5,5456
6,Jun,22.83,19.2,27.0,5280
7,Jul,22.37,18.5,26.8,5456
8,Aug,22.9,18.7,28.2,5456
9,Sep,24.08,19.6,29.6,5700
10,Oct,24.87,20.8,30.3,6120
11,Nov,24.98,21.4,29.5,6433
12,Dec,27.09,23.2,31.9,6578
