calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,24.46,20.4,28.7,5696
2,Feb,23.63,19.6,28.3,5424
3,Mar,23.25,20.0,27.0,5952
4,Apr,23.26,20.3,26.3,6119
5,May,24.23,21.4,27.0,6448
6,Jun,26.18,23.7,28.3,6240
7,Jul,27.53,25.5,29.3,6448
8,Aug,27.75,26.0,29.3,6448
9,Sep,28.11,26.2,29.7,6220
10,Oct,29.26,27.3,31.2,5600
11,Nov,28.44,25.3,31.5,5280
12,Dec,25.96,22.2,29.6,5456
