calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,11.72,7.9,15.3,4960
2,Feb,12.33,8.3,16.6,4808
3,Mar,13.05,9.5,17.0,6008
4,Apr,14.06,10.5,18.1,6244
5,May,15.17,11.7,19.5,7220
6,Jun,16.71,12.9,21.3,7200
7,Jul,17.0,13.6,21.0,7173
8,Aug,17.78,14.4,21.6,6700
9,Sep,18.62,14.6,23.1,6066
10,Oct,18.0,13.7,23.5,5456
11,Nov,14.27,10.2,18.4,4882
12,Dec,11.63,7.8,15.19,4492
