calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,7.62,2.2,12.9,4732
2,Feb,8.27,3.2,13.6,4748
3,Mar,10.07,5.6,15.0,5980
4,Apr,13.71,8.7,18.8,6248
5,May,18.36,13.8,23.14,7397
6,Jun,23.42,19.2,27.7,7200
7,Jul,26.39,22.3,30.1,7440
8,Aug,26.89,23.5,30.0,6723
9,Sep,23.27,18.9,27.2,6118
10,Oct,17.99,13.7,22.2,5456
11,Nov,14.36,9.7,18.8,4678
12,Dec,9.92,5.3,14.4,4464
