calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,4.49,0.9,8.7,3836
2,Feb,5.45,1.9,9.6,4336
3,Mar,6.81,2.5,11.0,5905
4,Apr,8.66,4.5,13.0,6840
5,May,11.47,7.1,15.9,8124
6,Jun,14.05,10.3,18.3,8410
7,Jul,15.86,12.2,19.8,8320
8,Aug,15.63,12.4,18.8,7463
9,Sep,13.92,10.4,17.5,6105
10,Oct,11.04,7.7,14.4,5132
11,Nov,7.53,3.1,11.7,3963
12,Dec,5.42,1.11,10.1,3472
