calendar_month,time,daytime_temperature,daytime_temperature_p10,daytime_temperature_p90,daylight_hours_sampled
1,Jan,24.22,20.0,28.3,5346
2,Feb,25.22,20.8,29.2,5152
3,Mar,25.92,21.4,30.1,5952
4,Apr,27.86,23.9,31.5,5840
5,May,28.37,24.6,31.8,6840
6,Jun,28.85,25.5,31.9,6720
7,Jul,29.65,26.2,32.5,6940
8,Aug,30.12,27.0,32.7,6213
9,Sep,29.22,26.4,31.6,5760
10,Oct,27.91,25.1,30.5,5756
11,Nov,26.23,22.9,29.3,5280
12,Dec,25.27,21.4,28.8,5112
